wavelength (nm),flux (F_lambda)
115.0,0.000000
115.5,0.120079
116.0,0.158286
116.5,0.008022
117.0,0.019749
117.5,0.000000
118.0,0.000000
118.5,0.000000
119.0,0.000000
119.5,0.000000
120.0,0.000000
120.5,0.019869
121.0,0.074874
121.5,0.105972
122.0,0.070631
122.5,0.030213
123.0,0.026450
123.5,0.028923
124.0,0.036029
124.5,0.021266
125.0,0.023236
125.5,0.036060
126.0,0.040277
126.5,0.055121
127.0,0.118460
127.5,0.134902
128.0,0.196980
128.5,0.253641
129.0,0.237992
129.5,0.279190
130.0,0.287661
130.5,0.217196
131.0,0.238408
131.5,0.394596
132.0,0.462820
132.5,0.474916
133.0,0.461814
133.5,0.516495
134.0,0.623807
134.5,0.648167
135.0,0.586798
135.5,0.529272
136.0,0.528497
136.5,0.492176
137.0,0.487208
137.5,0.533086
138.0,0.550449
138.5,0.557393
139.0,0.572256
139.5,0.575962
140.0,0.563434
140.5,0.608759
141.0,0.610615
141.5,0.633705
142.0,0.704657
142.5,0.731017
143.0,0.702233
143.5,0.674490
144.0,0.727477
144.5,0.764514
145.0,0.826455
145.5,0.858866
146.0,0.847113
146.5,0.803689
147.0,0.755935
147.5,0.744737
148.0,0.786626
148.5,0.810351
149.0,0.908981
149.5,0.984892
150.0,1.039600
150.5,0.931065
151.0,0.787548
151.5,0.797806
152.0,0.892262
152.5,0.827519
153.0,0.769415
153.5,0.824078
154.0,0.968194
154.5,1.033468
155.0,1.065909
155.5,1.027128
156.0,0.995444
156.5,1.078577
157.0,1.052518
157.5,1.098764
158.0,1.255742
158.5,1.280895
159.0,1.239150
159.5,1.212548
160.0,1.265623
160.5,1.268728
161.0,1.202034
161.5,1.191153
162.0,1.235031
162.5,1.247191
163.0,1.184685
163.5,1.187729
164.0,1.173788
164.5,1.202026
165.0,1.205495
165.5,1.090294
166.0,1.117725
166.5,1.191450
167.0,1.004762
167.5,1.045278
168.0,1.208665
168.5,1.229684
169.0,1.254529
169.5,1.272119
170.0,1.248442
170.5,1.240123
171.0,1.268263
171.5,1.285425
172.0,1.248050
172.5,1.185657
173.0,1.253721
173.5,1.270947
174.0,1.309771
174.5,1.349534
175.0,1.377631
175.5,1.454707
176.0,1.383988
176.5,1.293993
177.0,1.334815
177.5,1.387436
178.0,1.422650
178.5,1.314376
179.0,1.179603
179.5,1.461091
180.0,1.569635
180.5,1.526307
181.0,1.503177
181.5,1.552404
182.0,1.593342
182.5,1.609037
183.0,1.505837
183.5,1.432223
184.0,1.377671
184.5,1.324872
185.0,1.365421
185.5,1.384154
186.0,1.385268
186.5,1.383330
187.0,1.435925
187.5,1.445720
188.0,1.454807
188.5,1.501085
189.0,1.464742
189.5,1.420302
190.0,1.374610
190.5,1.350988
191.0,1.351786
191.5,1.389060
192.0,1.404470
192.5,1.396089
193.0,1.379547
193.5,1.377543
194.0,1.429160
194.5,1.485684
195.0,1.481626
195.5,1.479957
196.0,1.501745
196.5,1.521698
197.0,1.476303
197.5,1.527820
198.0,1.520725
198.5,1.544602
199.0,1.506742
199.5,1.427491
200.0,1.447265
200.5,1.423326
201.0,1.349487
201.5,1.376738
202.0,1.350120
202.5,1.338057
203.0,1.332071
203.5,1.318294
204.0,1.354124
204.5,1.404725
205.0,1.474132
205.5,1.490515
206.0,1.369268
206.5,1.328321
207.0,1.375024
207.5,1.457466
208.0,1.503293
208.5,1.477989
209.0,1.526711
209.5,1.422673
210.0,1.331528
210.5,1.320220
211.0,1.368424
211.5,1.364390
212.0,1.358395
212.5,1.341773
213.0,1.309024
213.5,1.144515
214.0,1.082033
214.5,1.238259
215.0,1.330710
215.5,1.342876
216.0,1.308277
216.5,1.133291
217.0,1.066276
217.5,1.057932
218.0,1.069179
218.5,1.134678
219.0,1.178579
219.5,1.195068
220.0,1.245660
220.5,1.240837
221.0,1.116726
221.5,1.042626
222.0,1.059391
222.5,1.056030
223.0,0.996255
223.5,1.059476
224.0,1.132234
224.5,1.051214
225.0,1.002901
225.5,1.051025
226.0,1.037112
226.5,1.023334
227.0,1.030007
227.5,1.081358
228.0,1.088389
228.5,1.064619
229.0,1.117121
229.5,1.125903
230.0,1.050751
230.5,0.991207
231.0,1.039261
231.5,0.997285
232.0,0.969815
232.5,0.983901
233.0,0.978355
233.5,0.972707
