wavelength (nm),flux (F_lambda)
115.0,10.277709
115.5,8.377217
116.0,7.936257
116.5,8.323269
117.0,7.055511
117.5,5.694718
118.0,7.224735
118.5,8.084704
119.0,6.196263
119.5,5.066886
120.0,4.258538
120.5,2.355778
121.0,2.242455
121.5,2.073498
122.0,4.213542
122.5,5.669512
123.0,6.364416
123.5,8.310771
124.0,10.398778
124.5,9.657912
125.0,8.225660
125.5,8.729335
126.0,7.493419
126.5,7.555439
127.0,9.023658
127.5,8.977379
128.0,9.135174
128.5,8.277356
129.0,7.213993
129.5,5.881287
130.0,5.481084
130.5,6.945757
131.0,8.845069
131.5,9.899487
132.0,10.032453
132.5,8.552743
133.0,7.445570
133.5,7.569311
134.0,9.216653
134.5,8.753964
135.0,9.536081
135.5,9.802718
136.0,9.422842
136.5,8.791453
137.0,8.680458
137.5,7.881489
138.0,7.691145
138.5,7.821867
139.0,6.946896
139.5,6.557394
140.0,7.165282
140.5,8.532839
141.0,8.608630
141.5,7.915738
142.0,7.427890
142.5,8.192764
143.0,8.898673
143.5,8.870767
144.0,9.271611
144.5,9.149354
145.0,9.401783
145.5,8.997087
146.0,9.281334
146.5,8.791833
147.0,8.245023
147.5,8.171882
148.0,8.245081
148.5,8.621533
149.0,9.017461
149.5,8.108274
150.0,7.561114
150.5,7.431353
151.0,7.381595
151.5,7.076334
152.0,7.673853
152.5,7.032627
153.0,6.130529
153.5,5.798634
154.0,5.884028
154.5,5.395650
155.0,7.096327
155.5,7.837659
156.0,6.900173
156.5,6.771106
157.0,6.854515
157.5,7.035464
158.0,7.094765
158.5,7.545028
159.0,7.822956
159.5,7.295528
160.0,6.927829
160.5,6.523828
161.0,6.403255
161.5,6.764768
162.0,6.893658
162.5,6.910854
163.0,6.865196
163.5,7.219674
164.0,7.401273
164.5,7.695653
165.0,7.674196
165.5,7.145671
166.0,6.975770
166.5,7.284713
167.0,7.236509
167.5,7.304541
168.0,7.639642
168.5,7.702495
169.0,7.127398
169.5,6.736904
170.0,6.904277
170.5,6.621723
171.0,5.935454
171.5,5.554090
172.0,5.090903
172.5,5.693442
173.0,6.533632
173.5,6.703651
174.0,6.486789
174.5,6.019352
175.0,6.001526
175.5,6.763338
176.0,6.919333
176.5,6.626630
177.0,6.046245
177.5,5.892990
178.0,6.743637
178.5,6.715726
179.0,5.962167
179.5,6.921725
180.0,7.803958
180.5,7.596396
181.0,6.960474
181.5,6.550095
182.0,6.515735
182.5,6.646003
183.0,6.661601
183.5,6.413379
184.0,5.805017
184.5,4.883004
185.0,4.339304
185.5,4.827968
186.0,5.269483
186.5,5.630766
187.0,5.913666
187.5,5.978544
188.0,5.109012
188.5,4.160526
189.0,3.751040
189.5,4.001487
190.0,4.570061
190.5,4.597343
191.0,4.421146
191.5,4.033010
192.0,3.894261
192.5,3.786315
193.0,4.121559
193.5,4.725405
194.0,4.717888
194.5,4.765872
195.0,4.419002
195.5,4.227437
196.0,3.781096
196.5,3.546242
197.0,3.658728
197.5,4.750617
198.0,5.037118
198.5,5.127407
199.0,4.660585
199.5,4.123725
200.0,3.767849
200.5,4.161553
201.0,4.220773
201.5,4.745977
202.0,5.032046
202.5,5.438131
203.0,5.887423
203.5,5.881728
204.0,5.350406
204.5,4.390413
205.0,4.567683
205.5,4.956131
206.0,4.975492
206.5,4.640472
207.0,4.974538
207.5,5.432525
208.0,5.713606
208.5,5.923181
209.0,5.636420
209.5,4.984327
210.0,4.851808
210.5,4.862775
211.0,4.921061
211.5,5.464712
212.0,5.372380
212.5,5.083711
213.0,5.525495
213.5,5.973526
214.0,6.032779
214.5,5.676974
215.0,4.986349
215.5,4.886577
216.0,5.471500
216.5,5.601171
217.0,5.703205
217.5,5.476244
218.0,5.383813
218.5,5.487590
219.0,5.695791
219.5,5.807936
220.0,5.917401
220.5,5.837944
221.0,5.323760
221.5,5.228223
222.0,5.137443
222.5,4.972635
223.0,4.824605
223.5,4.997943
224.0,5.114806
224.5,5.046309
225.0,5.275707
225.5,5.218322
226.0,4.991113
226.5,4.713698
227.0,5.045127
227.5,5.318826
228.0,5.284162
228.5,5.192894
229.0,5.606518
229.5,5.550897
230.0,5.074947
230.5,4.690254
231.0,5.127560
231.5,5.516922
232.0,5.224828
232.5,4.959097
233.0,4.795264
233.5,4.854336
234.0,4.702047
234.5,4.653965
