wavelength (nm),flux (F_lambda)
115.0,0.027063
115.5,0.023515
116.0,0.019250
116.5,0.001253
117.0,0.000000
117.5,0.001456
118.0,0.000000
118.5,0.000000
119.0,0.000000
119.5,0.000000
120.0,0.003211
120.5,0.008057
121.0,0.026845
121.5,0.043203
122.0,0.025721
122.5,0.005329
123.0,0.001663
123.5,0.001686
124.0,0.001866
124.5,0.001239
125.0,0.002106
125.5,0.001743
126.0,0.001372
126.5,0.000277
127.0,0.000724
127.5,0.000418
128.0,0.001003
128.5,0.000172
129.0,0.000000
129.5,0.000000
130.0,0.000000
130.5,0.000714
131.0,0.000438
131.5,0.000142
132.0,0.000279
132.5,0.000000
133.0,0.000000
133.5,0.001842
134.0,0.001453
134.5,0.000789
135.0,0.000824
135.5,0.001437
136.0,0.001539
136.5,0.000042
137.0,0.000066
137.5,0.000722
138.0,0.001266
138.5,0.000183
139.0,0.000075
139.5,0.000938
140.0,0.000000
140.5,0.000000
141.0,0.000868
141.5,0.000625
142.0,0.001091
142.5,0.002153
143.0,0.001572
143.5,0.001815
144.0,0.001785
144.5,0.001374
145.0,0.001238
145.5,0.002048
146.0,0.002090
146.5,0.001069
147.0,0.001896
147.5,0.002403
148.0,0.002606
148.5,0.003723
149.0,0.002552
149.5,0.002935
150.0,0.003812
150.5,0.003831
151.0,0.003845
151.5,0.002941
152.0,0.002807
152.5,0.003447
153.0,0.003007
153.5,0.004429
154.0,0.005225
154.5,0.005074
155.0,0.006349
155.5,0.006176
156.0,0.005341
156.5,0.006271
157.0,0.005382
157.5,0.005350
158.0,0.006431
158.5,0.006742
159.0,0.006285
159.5,0.006174
160.0,0.007496
160.5,0.009882
161.0,0.012609
161.5,0.008315
162.0,0.007634
162.5,0.008372
163.0,0.009041
163.5,0.009488
164.0,0.011043
164.5,0.011660
165.0,0.011460
165.5,0.009881
166.0,0.010143
166.5,0.014356
167.0,0.012973
167.5,0.015456
168.0,0.019296
168.5,0.020429
169.0,0.025226
169.5,0.030417
170.0,0.041071
