wavelength (nm),flux (F_lambda)
115.0,0.000000
115.5,0.000000
116.0,0.000000
116.5,0.000011
117.0,0.000000
117.5,0.000000
118.0,0.000000
118.5,0.000023
119.0,0.000000
119.5,0.000000
120.0,0.000000
120.5,0.000098
121.0,0.001282
121.5,0.002585
122.0,0.001780
122.5,0.000311
123.0,0.000000
123.5,0.000000
124.0,0.000000
124.5,0.000000
125.0,0.000000
125.5,0.000005
126.0,0.000000
126.5,0.000012
127.0,0.000000
127.5,0.000051
128.0,0.000022
128.5,0.000022
129.0,0.000046
129.5,0.000030
130.0,0.000044
130.5,0.000014
131.0,0.000001
131.5,0.000017
132.0,0.000037
132.5,0.000020
133.0,0.000033
133.5,0.000057
134.0,0.000023
134.5,0.000005
135.0,0.000025
135.5,0.000027
136.0,0.000003
136.5,0.000000
137.0,0.000033
137.5,0.000074
138.0,0.000060
138.5,0.000030
139.0,0.000018
139.5,0.000040
140.0,0.000048
140.5,0.000082
141.0,0.000075
141.5,0.000039
142.0,0.000052
142.5,0.000087
143.0,0.000050
143.5,0.000066
144.0,0.000078
144.5,0.000088
145.0,0.000096
145.5,0.000107
146.0,0.000082
146.5,0.000069
147.0,0.000055
147.5,0.000090
148.0,0.000105
148.5,0.000109
149.0,0.000103
149.5,0.000119
150.0,0.000071
150.5,0.000079
151.0,0.000098
151.5,0.000117
152.0,0.000092
152.5,0.000069
153.0,0.000079
153.5,0.000092
154.0,0.000110
154.5,0.000108
155.0,0.000072
155.5,0.000104
156.0,0.000126
156.5,0.000098
157.0,0.000078
157.5,0.000068
158.0,0.000059
158.5,0.000065
159.0,0.000095
159.5,0.000089
160.0,0.000107
160.5,0.000103
161.0,0.000117
161.5,0.000111
162.0,0.000102
162.5,0.000109
163.0,0.000152
163.5,0.000177
164.0,0.000170
164.5,0.000174
165.0,0.000150
165.5,0.000146
166.0,0.000232
166.5,0.000217
167.0,0.000188
167.5,0.000225
168.0,0.000312
168.5,0.000365
169.0,0.000512
169.5,0.000556
170.0,0.000528
170.5,0.000570
171.0,0.000653
171.5,0.000699
172.0,0.000729
172.5,0.000798
173.0,0.000797
173.5,0.000828
174.0,0.000970
174.5,0.001080
175.0,0.001180
175.5,0.001226
176.0,0.001268
176.5,0.001487
177.0,0.001645
177.5,0.001755
178.0,0.001660
178.5,0.001861
179.0,0.002278
179.5,0.002299
180.0,0.002060
180.5,0.002228
181.0,0.002494
181.5,0.002577
182.0,0.002602
182.5,0.002521
183.0,0.002620
183.5,0.002431
184.0,0.002144
184.5,0.002033
185.0,0.002225
185.5,0.002397
186.0,0.002660
186.5,0.003157
187.0,0.003707
187.5,0.006382
188.0,0.009203
188.5,0.009786
189.0,0.008697
189.5,0.006620
190.0,0.007563
190.5,0.007455
191.0,0.009882
191.5,0.010806
192.0,0.008309
192.5,0.004499
193.0,0.007070
193.5,0.011308
194.0,0.011937
194.5,0.012025
195.0,0.011630
195.5,0.008181
196.0,0.004119
196.5,0.006896
197.0,0.008587
197.5,0.010630
198.0,0.010734
198.5,0.009052
199.0,0.005792
199.5,0.006061
200.0,0.008025
200.5,0.007534
201.0,0.009204
201.5,0.009901
202.0,0.009246
202.5,0.010633
203.0,0.012693
203.5,0.012527
204.0,0.011221
204.5,0.013827
205.0,0.013907
205.5,0.014083
206.0,0.012457
206.5,0.014250
207.0,0.016010
207.5,0.018990
208.0,0.022564
208.5,0.023330
209.0,0.025704
209.5,0.027383
210.0,0.022828
210.5,0.022480
211.0,0.023703
211.5,0.022306
212.0,0.022562
212.5,0.029888
213.0,0.024476
213.5,0.015838
214.0,0.015676
214.5,0.018387
215.0,0.021286
215.5,0.022244
216.0,0.022938
216.5,0.021699
217.0,0.020890
217.5,0.022279
218.0,0.021267
218.5,0.026966
219.0,0.030627
219.5,0.031584
220.0,0.031458
220.5,0.031026
221.0,0.029130
221.5,0.024222
222.0,0.021502
222.5,0.023379
223.0,0.026548
223.5,0.029640
224.0,0.030030
224.5,0.025270
225.0,0.024742
225.5,0.026034
226.0,0.027657
226.5,0.025172
227.0,0.023096
227.5,0.025357
228.0,0.027628
228.5,0.029966
229.0,0.031580
229.5,0.028162
230.0,0.025151
230.5,0.026710
231.0,0.027976
231.5,0.028493
232.0,0.030889
232.5,0.029438
233.0,0.026167
233.5,0.019739
234.0,0.014757
234.5,0.014451
235.0,0.016568
235.5,0.018323
236.0,0.017645
236.5,0.017139
237.0,0.018911
237.5,0.018633
238.0,0.017558
238.5,0.013561
239.0,0.012030
239.5,0.012915
240.0,0.013104
240.5,0.011444
241.0,0.012098
241.5,0.016751
242.0,0.025747
242.5,0.034810
243.0,0.035060
243.5,0.034912
244.0,0.037696
244.5,0.038233
245.0,0.037076
245.5,0.037710
246.0,0.037206
246.5,0.032722
247.0,0.029823
247.5,0.030599
248.0,0.030583
248.5,0.030883
249.0,0.029952
249.5,0.033051
250.0,0.040537
250.5,0.041121
251.0,0.038177
251.5,0.035182
252.0,0.029411
252.5,0.026955
253.0,0.025948
253.5,0.026370
254.0,0.027615
254.5,0.027713
255.0,0.030092
255.5,0.035511
256.0,0.037848
256.5,0.040183
257.0,0.045028
257.5,0.041943
258.0,0.034080
258.5,0.034737
259.0,0.037223
259.5,0.036484
260.0,0.028390
260.5,0.027723
261.0,0.026729
261.5,0.027693
262.0,0.030924
262.5,0.031143
263.0,0.031714
263.5,0.051626
264.0,0.082198
264.5,0.095680
265.0,0.097735
265.5,0.101561
266.0,0.097731
266.5,0.084436
267.0,0.082666
267.5,0.086680
268.0,0.083732
268.5,0.079534
269.0,0.072282
269.5,0.069029
270.0,0.074970
270.5,0.081105
271.0,0.076134
271.5,0.067326
272.0,0.065174
272.5,0.065386
273.0,0.070419
273.5,0.069538
274.0,0.054508
274.5,0.041671
275.0,0.039988
275.5,0.046097
276.0,0.055391
276.5,0.062266
277.0,0.066412
277.5,0.066184
278.0,0.058756
278.5,0.048006
279.0,0.035172
279.5,0.020636
280.0,0.016201
280.5,0.024298
281.0,0.041621
281.5,0.063534
282.0,0.086257
282.5,0.100559
283.0,0.106719
283.5,0.104462
284.0,0.095741
284.5,0.088226
285.0,0.078452
285.5,0.083912
286.0,0.108177
286.5,0.115677
287.0,0.111237
287.5,0.106807
288.0,0.106692
288.5,0.120770
289.0,0.120617
289.5,0.129555
290.0,0.157157
290.5,0.167227
291.0,0.165681
291.5,0.164192
292.0,0.157061
292.5,0.133593
293.0,0.133849
293.5,0.156429
294.0,0.164564
294.5,0.159600
295.0,0.155654
295.5,0.170236
296.0,0.182198
296.5,0.167518
297.0,0.164173
297.5,0.179560
298.0,0.165303
298.5,0.151969
299.0,0.171376
299.5,0.191614
300.0,0.183037
300.5,0.181723
301.0,0.198294
301.5,0.191295
302.0,0.189349
302.5,0.197393
303.0,0.191141
303.5,0.183375
304.0,0.181603
304.5,0.194575
