wavelength (nm),flux (F_lambda)
115.0,179.802002
115.5,131.910675
116.0,105.233490
116.5,101.691246
117.0,86.662430
117.5,70.147293
118.0,78.362907
118.5,85.207527
119.0,77.702744
119.5,68.849564
120.0,67.268265
120.5,61.135899
121.0,45.369308
121.5,28.861963
122.0,47.061722
122.5,69.537415
123.0,76.168571
123.5,74.040817
124.0,73.639435
124.5,77.914902
125.0,75.940147
125.5,76.334549
126.0,79.712029
126.5,83.818031
127.0,84.917282
127.5,84.950371
128.0,83.935829
128.5,82.218506
129.0,84.083557
129.5,80.281158
130.0,74.253761
130.5,75.847694
131.0,80.161942
131.5,79.952248
132.0,78.024010
132.5,76.358887
133.0,75.222664
133.5,70.153854
134.0,69.139252
134.5,68.828400
135.0,70.513680
135.5,70.889450
136.0,68.256683
136.5,67.369926
137.0,68.334488
137.5,66.845787
138.0,65.646118
138.5,63.043907
139.0,57.464581
139.5,51.727757
140.0,51.638123
140.5,53.016109
141.0,56.261356
141.5,57.782391
142.0,55.628418
142.5,52.151321
143.0,52.059566
143.5,56.030888
144.0,55.218540
144.5,54.245895
145.0,53.339615
145.5,51.114182
146.0,51.116306
146.5,53.364700
147.0,54.569580
147.5,54.775818
148.0,54.436646
148.5,54.796371
149.0,55.404472
149.5,53.337784
150.0,49.071339
150.5,49.548946
151.0,51.993652
151.5,51.202408
152.0,51.640812
152.5,47.000557
153.0,41.938618
153.5,40.872444
154.0,38.723423
154.5,27.390661
155.0,25.436367
155.5,36.711403
156.0,39.077000
156.5,38.035110
157.0,39.420124
157.5,40.673119
158.0,39.914726
158.5,40.470734
159.0,40.370781
159.5,38.360912
160.0,37.727009
160.5,35.692619
161.0,33.187248
161.5,32.765545
162.0,32.249386
162.5,32.818359
163.0,32.777611
163.5,33.048889
164.0,33.044807
164.5,34.913635
165.0,36.738266
165.5,34.963200
166.0,33.424103
166.5,34.422012
167.0,33.295414
167.5,33.851238
168.0,37.084778
168.5,36.684086
169.0,34.897095
169.5,34.289528
170.0,33.613556
170.5,33.973125
171.0,34.270393
171.5,33.283947
172.0,30.466631
172.5,30.447886
173.0,32.417831
173.5,33.934410
174.0,33.787624
174.5,33.863075
175.0,33.122540
175.5,33.458340
176.0,33.823471
176.5,32.840515
177.0,32.740849
177.5,33.133659
178.0,32.895294
178.5,31.523764
179.0,28.651840
179.5,29.471903
180.0,30.697769
180.5,30.186916
181.0,30.067715
181.5,30.626698
182.0,31.414555
182.5,31.345531
183.0,31.124331
183.5,31.265133
184.0,30.104235
184.5,29.615738
185.0,29.209311
185.5,28.686716
186.0,28.717447
186.5,29.282413
187.0,28.509161
187.5,27.226856
188.0,27.336088
188.5,26.834608
189.0,26.554157
189.5,26.814453
190.0,26.994553
190.5,26.672199
191.0,25.929312
191.5,24.932613
192.0,24.151770
192.5,23.857803
193.0,25.075621
193.5,25.585064
194.0,25.512880
194.5,25.509493
195.0,25.282597
195.5,24.956957
196.0,24.169029
196.5,23.616026
197.0,23.080374
197.5,23.969954
198.0,24.299051
198.5,23.548044
199.0,22.663961
199.5,22.537642
200.0,22.759605
200.5,22.943035
201.0,22.437654
201.5,22.923765
202.0,22.566818
202.5,22.694973
203.0,22.594891
203.5,22.653690
204.0,22.678841
204.5,22.439014
205.0,22.398272
205.5,21.071911
206.0,19.692041
206.5,20.223734
207.0,21.244205
207.5,20.895672
208.0,20.568859
208.5,20.753059
209.0,20.768238
209.5,20.046516
210.0,19.765232
210.5,19.215921
211.0,19.300461
211.5,20.234818
212.0,19.870388
212.5,19.392368
213.0,19.306805
213.5,19.158978
214.0,19.526342
214.5,19.220222
215.0,18.723803
215.5,18.395657
216.0,18.317705
216.5,18.289053
217.0,17.712465
217.5,17.903021
218.0,17.928493
218.5,18.061028
219.0,17.915649
219.5,18.091932
220.0,17.597321
220.5,17.210056
221.0,16.815662
221.5,16.702831
222.0,16.363789
222.5,16.342178
223.0,16.479040
223.5,16.199802
224.0,15.964721
224.5,15.943511
225.0,15.973087
225.5,15.874268
226.0,15.796679
226.5,15.732259
227.0,15.548719
227.5,15.521976
228.0,15.455567
228.5,15.574055
229.0,15.888752
229.5,15.480504
230.0,14.761627
230.5,14.213152
231.0,14.762710
231.5,14.958247
232.0,15.005971
232.5,14.877272
233.0,14.958472
233.5,15.484849
234.0,15.202257
234.5,14.860731
235.0,14.630497
235.5,14.648830
236.0,15.000845
236.5,15.287478
237.0,15.147299
237.5,14.816542
238.0,14.590626
238.5,14.201163
239.0,13.585414
239.5,13.362177
240.0,13.586219
240.5,14.200870
241.0,14.116563
241.5,14.187052
242.0,14.284183
242.5,13.983757
243.0,14.186916
243.5,14.343793
244.0,14.112788
244.5,13.755800
245.0,13.890887
245.5,14.037315
246.0,13.879814
246.5,14.295817
247.0,14.095819
247.5,13.423907
