wavelength (nm),flux (F_lambda)
115.0,109.07812
115.5,74.531662
116.0,55.292923
116.5,56.495457
117.0,51.923550
117.5,39.748901
118.0,41.459446
118.5,48.929333
119.0,42.087612
119.5,31.887165
120.0,33.801132
120.5,23.850452
121.0,13.777331
121.5,8.064354
122.0,15.654184
122.5,30.561270
123.0,38.953922
123.5,45.507030
124.0,49.650467
124.5,49.666321
125.0,46.385460
125.5,46.987232
126.0,46.000019
126.5,47.198235
127.0,48.502403
127.5,48.334362
128.0,48.271145
128.5,48.695278
129.0,44.813602
129.5,38.863708
130.0,34.178558
130.5,35.639790
131.0,41.351433
131.5,45.795670
132.0,46.462875
132.5,44.229885
133.0,41.365166
133.5,37.148628
134.0,39.478531
134.5,41.890324
135.0,42.312874
135.5,41.191547
136.0,39.930073
136.5,38.321365
137.0,38.125965
137.5,37.208736
138.0,34.487499
138.5,33.401070
139.0,30.438858
139.5,26.097023
140.0,27.686424
140.5,28.811016
141.0,31.322702
141.5,31.015299
142.0,30.471550
142.5,31.672768
143.0,31.202383
143.5,31.260860
144.0,32.394268
144.5,32.735310
145.0,32.316422
145.5,31.565989
146.0,31.775869
146.5,30.413952
147.0,30.428783
147.5,30.921894
148.0,30.348629
148.5,31.036793
149.0,31.327211
149.5,30.001709
150.0,27.862854
150.5,26.819302
151.0,27.505735
151.5,25.291531
152.0,25.915277
152.5,25.475384
153.0,23.253305
153.5,22.321287
154.0,22.091377
154.5,21.380049
155.0,19.440311
155.5,21.511282
156.0,23.220764
156.5,23.602818
157.0,23.469406
157.5,23.756933
158.0,23.490568
158.5,23.648125
159.0,23.262445
159.5,22.609896
160.0,21.716961
160.5,21.499144
161.0,21.151808
161.5,21.710968
162.0,22.136141
162.5,21.813919
163.0,21.598621
163.5,21.832357
164.0,21.309357
164.5,21.146313
165.0,21.292475
165.5,21.311333
166.0,21.458094
166.5,21.790491
167.0,21.474936
167.5,21.090246
168.0,21.423914
168.5,21.459642
169.0,21.330378
169.5,20.737396
170.0,21.050856
170.5,20.452057
171.0,19.964275
171.5,19.540836
172.0,18.803257
172.5,18.536942
173.0,19.319510
173.5,19.750244
174.0,19.740961
174.5,19.177845
175.0,19.165337
175.5,19.548943
176.0,19.911510
176.5,19.829391
177.0,19.391867
177.5,18.750931
178.0,19.250925
178.5,18.670126
179.0,16.134007
179.5,16.484095
180.0,18.885366
180.5,19.281588
181.0,18.689543
181.5,17.911974
182.0,17.955767
182.5,18.142614
183.0,18.243006
183.5,18.029690
184.0,17.627817
184.5,16.480000
185.0,15.715679
185.5,15.623051
186.0,16.024517
186.5,16.035673
187.0,16.468313
187.5,16.852264
188.0,16.068165
188.5,14.647470
189.0,13.812809
189.5,14.126366
190.0,14.986130
190.5,14.758291
191.0,14.509066
191.5,14.072378
192.0,13.433935
192.5,13.277783
193.0,13.664707
193.5,14.293884
194.0,14.221073
194.5,14.650654
195.0,14.598177
195.5,13.639749
196.0,12.936398
196.5,13.247672
197.0,13.718339
197.5,14.689456
198.0,15.139004
198.5,14.822544
199.0,13.904896
199.5,12.703124
200.0,11.572134
200.5,12.648497
201.0,12.976489
201.5,14.728708
202.0,15.070907
202.5,14.706587
203.0,14.298093
203.5,13.647287
204.0,13.497572
204.5,13.713158
205.0,14.376665
205.5,13.524324
206.0,12.432072
206.5,12.703665
207.0,13.722020
207.5,14.223033
208.0,14.243770
208.5,13.675054
209.0,13.355310
209.5,12.810579
210.0,11.714917
210.5,11.851396
211.0,12.511571
211.5,12.917190
212.0,12.793202
212.5,13.499544
213.0,13.997651
213.5,13.280303
214.0,12.912910
214.5,13.091607
215.0,12.168372
215.5,12.226072
216.0,12.399952
216.5,11.777301
217.0,12.575704
217.5,12.469796
218.0,12.149915
218.5,12.637500
219.0,13.300966
219.5,13.349447
220.0,13.039650
220.5,12.743648
221.0,12.269471
221.5,11.405597
222.0,10.821239
222.5,10.512143
223.0,10.861573
223.5,10.672736
224.0,10.963964
224.5,10.710946
225.0,11.125485
225.5,11.539639
226.0,11.415895
226.5,10.552598
227.0,11.268168
227.5,11.670419
228.0,11.269168
228.5,10.974506
229.0,11.095125
229.5,10.875339
230.0,10.654758
230.5,10.710950
231.0,10.929442
231.5,11.591168
232.0,11.213612
232.5,10.556567
233.0,10.422367
233.5,10.567889
234.0,10.589107
234.5,10.218990
235.0,10.331121
235.5,10.736901
236.0,10.725002
236.5,10.570027
237.0,10.246054
237.5,10.287772
238.0,10.097547
238.5,9.606048
239.0,10.044241
239.5,9.445559
240.0,9.600685
240.5,9.676770
241.0,9.936988
241.5,9.894857
242.0,10.019258
242.5,10.222529
243.0,10.462657
243.5,9.862356
244.0,9.749293
244.5,9.741843
245.0,10.033252
245.5,10.150697
246.0,10.341502
246.5,10.406247
247.0,10.045924
247.5,9.551517
248.0,9.641231
248.5,9.772639
