wavelength (nm),flux (F_lambda)
115.0,0.003094
115.5,0.010211
116.0,0.009671
116.5,0.000000
117.0,0.000000
117.5,0.000000
118.0,0.000000
118.5,0.000000
119.0,0.000000
119.5,0.000000
120.0,0.000000
120.5,0.002475
121.0,0.017038
121.5,0.026298
122.0,0.015395
122.5,0.003658
123.0,0.000492
123.5,0.001082
124.0,0.002116
124.5,0.002632
125.0,0.001551
125.5,0.002105
126.0,0.002449
126.5,0.000586
127.0,0.001623
127.5,0.001149
128.0,0.002167
128.5,0.003181
129.0,0.000937
129.5,0.000000
130.0,0.000706
130.5,0.002660
131.0,0.002727
131.5,0.001336
132.0,0.000050
132.5,0.001177
133.0,0.001650
133.5,0.002258
134.0,0.002588
134.5,0.001218
135.0,0.000823
135.5,0.002130
136.0,0.001934
136.5,0.000459
137.0,0.000000
137.5,0.000463
138.0,0.000927
138.5,0.000000
139.0,0.000000
139.5,0.000000
140.0,0.001238
140.5,0.002569
141.0,0.000057
141.5,0.000000
142.0,0.000429
142.5,0.001141
143.0,0.001148
143.5,0.000343
144.0,0.000546
144.5,0.001474
145.0,0.001069
145.5,0.001171
146.0,0.001766
146.5,0.001335
147.0,0.003004
147.5,0.002279
148.0,0.000751
148.5,0.000000
149.0,0.000000
149.5,0.001564
150.0,0.000701
150.5,0.000954
151.0,0.002042
151.5,0.001519
152.0,0.000832
152.5,0.000000
153.0,0.000263
153.5,0.004233
154.0,0.004982
154.5,0.003672
155.0,0.002894
155.5,0.003792
156.0,0.003635
156.5,0.003753
157.0,0.001384
157.5,0.002013
158.0,0.004182
158.5,0.003630
159.0,0.001032
159.5,0.004096
160.0,0.004591
160.5,0.001599
161.0,0.002295
161.5,0.003077
162.0,0.004266
162.5,0.003155
163.0,0.002029
163.5,0.003046
164.0,0.002767
164.5,0.002551
165.0,0.002274
165.5,0.003229
166.0,0.004288
166.5,0.005494
167.0,0.005320
167.5,0.005339
168.0,0.005474
168.5,0.005682
169.0,0.007519
169.5,0.007629
170.0,0.011905
170.5,0.015778
171.0,0.020275
171.5,0.023828
172.0,0.023967
172.5,0.026315
173.0,0.029815
173.5,0.029073
174.0,0.032036
174.5,0.038006
175.0,0.045994
175.5,0.053484
176.0,0.052274
176.5,0.051415
177.0,0.062778
177.5,0.080727
178.0,0.087520
178.5,0.076660
179.0,0.074734
179.5,0.087311
180.0,0.097255
180.5,0.084137
181.0,0.089269
181.5,0.097685
182.0,0.099421
182.5,0.105752
183.0,0.105498
183.5,0.097035
184.0,0.082042
184.5,0.065165
185.0,0.063328
185.5,0.080081
186.0,0.091555
186.5,0.101590
187.0,0.111582
187.5,0.114337
188.0,0.121630
188.5,0.123559
189.0,0.116093
189.5,0.111495
190.0,0.106014
190.5,0.110689
191.0,0.118046
191.5,0.128333
192.0,0.132410
192.5,0.117810
193.0,0.084719
193.5,0.085354
194.0,0.127519
194.5,0.154941
195.0,0.155118
195.5,0.145595
196.0,0.155159
196.5,0.132580
197.0,0.140495
197.5,0.176797
198.0,0.160941
198.5,0.151860
199.0,0.114535
199.5,0.090254
200.0,0.110363
200.5,0.131991
201.0,0.124683
201.5,0.129960
202.0,0.129935
202.5,0.128968
203.0,0.148185
203.5,0.150818
204.0,0.149070
204.5,0.186257
205.0,0.189074
205.5,0.193449
206.0,0.181870
206.5,0.187709
207.0,0.182450
207.5,0.198531
208.0,0.243818
208.5,0.247653
209.0,0.245254
209.5,0.213783
210.0,0.195122
210.5,0.213943
211.0,0.236388
211.5,0.220252
212.0,0.222452
212.5,0.244858
213.0,0.233093
213.5,0.215542
214.0,0.213273
214.5,0.220763
215.0,0.230488
215.5,0.235620
216.0,0.226474
216.5,0.179993
217.0,0.178264
217.5,0.180930
218.0,0.184010
218.5,0.216821
219.0,0.235824
219.5,0.236516
220.0,0.237566
220.5,0.253101
221.0,0.260129
221.5,0.203319
222.0,0.180320
222.5,0.181305
223.0,0.214018
223.5,0.241086
224.0,0.257941
224.5,0.220160
225.0,0.226720
225.5,0.245024
226.0,0.234339
226.5,0.206896
227.0,0.198378
227.5,0.207244
228.0,0.218195
228.5,0.223263
229.0,0.236899
229.5,0.247306
230.0,0.233258
230.5,0.220080
231.0,0.231775
231.5,0.240703
232.0,0.225562
232.5,0.205622
233.0,0.217322
233.5,0.196059
234.0,0.176994
234.5,0.161464
235.0,0.158867
235.5,0.164996
236.0,0.178952
236.5,0.177232
237.0,0.173264
237.5,0.199057
238.0,0.189952
238.5,0.143324
239.0,0.131489
239.5,0.145359
240.0,0.151649
240.5,0.131233
241.0,0.115082
241.5,0.114557
242.0,0.160432
242.5,0.220772
243.0,0.237177
243.5,0.237285
244.0,0.238119
244.5,0.241775
245.0,0.233927
245.5,0.216777
246.0,0.210531
246.5,0.210388
