wavelength (nm),flux (F_lambda)
115.0,0.000000
115.5,0.022299
116.0,0.023938
116.5,0.000000
117.0,0.000000
117.5,0.000000
118.0,0.006854
118.5,0.000000
119.0,0.000000
119.5,0.000000
120.0,0.000000
120.5,0.002626
121.0,0.025548
121.5,0.036695
122.0,0.024499
122.5,0.000288
123.0,0.000000
123.5,0.002411
124.0,0.000000
124.5,0.000000
125.0,0.003172
125.5,0.007746
126.0,0.001014
126.5,0.000000
127.0,0.007412
127.5,0.008755
128.0,0.000929
128.5,0.003206
129.0,0.029304
129.5,0.011183
130.0,0.000360
130.5,0.000719
131.0,0.003003
131.5,0.004256
132.0,0.002209
132.5,0.002027
133.0,0.000000
133.5,0.001891
134.0,0.002277
134.5,0.000000
135.0,0.000869
135.5,0.002915
136.0,0.000000
136.5,0.000000
137.0,0.000747
137.5,0.000000
138.0,0.000000
138.5,0.000841
139.0,0.002111
139.5,0.000000
140.0,0.000000
140.5,0.000000
141.0,0.000000
141.5,0.000000
142.0,0.003274
142.5,0.002943
143.0,0.000000
143.5,0.000000
144.0,0.002692
144.5,0.001580
145.0,0.003834
145.5,0.007292
146.0,0.002370
146.5,0.002053
147.0,0.004002
147.5,0.002111
148.0,0.007038
148.5,0.002178
149.0,0.000000
149.5,0.004973
150.0,0.009399
150.5,0.010882
151.0,0.008903
151.5,0.005219
152.0,0.007220
152.5,0.007918
153.0,0.009432
153.5,0.013719
154.0,0.015556
154.5,0.015496
155.0,0.023941
155.5,0.020126
156.0,0.024471
156.5,0.033903
157.0,0.028544
157.5,0.036410
158.0,0.043563
158.5,0.044249
159.0,0.039892
159.5,0.040730
160.0,0.048448
160.5,0.044289
161.0,0.047045
161.5,0.050689
162.0,0.057965
162.5,0.061642
163.0,0.056239
163.5,0.068087
164.0,0.091315
164.5,0.103764
165.0,0.082525
165.5,0.061601
166.0,0.096460
166.5,0.097289
167.0,0.076667
167.5,0.111652
168.0,0.127173
168.5,0.128414
169.0,0.147076
169.5,0.158803
170.0,0.175654
170.5,0.213404
171.0,0.237658
171.5,0.255802
172.0,0.247979
172.5,0.262220
173.0,0.285561
173.5,0.278148
174.0,0.278930
174.5,0.309467
175.0,0.361427
175.5,0.369765
176.0,0.321664
176.5,0.315767
177.0,0.361847
177.5,0.400345
178.0,0.410457
178.5,0.388318
179.0,0.420092
179.5,0.493738
180.0,0.476371
180.5,0.416193
181.0,0.434575
181.5,0.445975
182.0,0.445146
182.5,0.428297
183.0,0.405102
183.5,0.393252
184.0,0.349580
184.5,0.333861
185.0,0.342308
185.5,0.355729
186.0,0.360780
186.5,0.366761
187.0,0.395858
187.5,0.413085
188.0,0.429353
188.5,0.432195
189.0,0.429975
189.5,0.408432
190.0,0.395404
190.5,0.395023
191.0,0.399548
191.5,0.422814
192.0,0.424767
192.5,0.382421
193.0,0.323411
193.5,0.357426
194.0,0.446697
194.5,0.481558
195.0,0.487251
195.5,0.497672
196.0,0.482750
196.5,0.446307
197.0,0.482091
197.5,0.505649
198.0,0.547740
198.5,0.575371
199.0,0.538716
199.5,0.490398
200.0,0.480689
200.5,0.503551
201.0,0.496571
201.5,0.464643
202.0,0.456950
202.5,0.473039
203.0,0.480562
203.5,0.467711
204.0,0.473509
204.5,0.485617
205.0,0.515650
205.5,0.546451
206.0,0.530991
206.5,0.500998
207.0,0.504867
207.5,0.504648
208.0,0.552821
208.5,0.578990
209.0,0.583119
209.5,0.600869
210.0,0.572961
210.5,0.512308
211.0,0.518618
211.5,0.509626
212.0,0.463882
212.5,0.505247
213.0,0.529858
213.5,0.460240
214.0,0.372190
214.5,0.376930
215.0,0.458629
215.5,0.479251
216.0,0.487397
216.5,0.485745
217.0,0.452443
217.5,0.431742
218.0,0.406010
218.5,0.428066
219.0,0.483546
219.5,0.509515
220.0,0.515586
220.5,0.523746
221.0,0.511547
221.5,0.473887
222.0,0.422712
222.5,0.379594
223.0,0.399738
223.5,0.428528
224.0,0.466639
224.5,0.468833
225.0,0.424395
225.5,0.399592
226.0,0.398768
226.5,0.382408
227.0,0.387586
227.5,0.401319
228.0,0.429733
228.5,0.419931
229.0,0.442333
229.5,0.466264
230.0,0.424846
230.5,0.402955
231.0,0.383323
231.5,0.400510
232.0,0.371960
232.5,0.374529
233.0,0.388686
233.5,0.393832
234.0,0.357672
234.5,0.314772
235.0,0.297090
235.5,0.300018
236.0,0.372340
236.5,0.374396
237.0,0.346327
237.5,0.348221
238.0,0.372003
238.5,0.357217
239.0,0.290025
239.5,0.276189
240.0,0.302413
240.5,0.313323
241.0,0.294492
241.5,0.282356
242.0,0.304449
242.5,0.372371
243.0,0.441923
243.5,0.417072
244.0,0.402901
244.5,0.418587
245.0,0.413434
245.5,0.427512
246.0,0.438262
246.5,0.429797
247.0,0.394131
247.5,0.377447
248.0,0.376379
248.5,0.389851
249.0,0.392299
249.5,0.389180
250.0,0.417072
250.5,0.446425
251.0,0.450779
251.5,0.435614
252.0,0.408072
252.5,0.382075
253.0,0.363047
253.5,0.335032
254.0,0.338524
254.5,0.333150
255.0,0.324981
255.5,0.339904
256.0,0.374520
256.5,0.407887
257.0,0.422322
257.5,0.442515
258.0,0.401556
258.5,0.380049
259.0,0.426886
259.5,0.454001
260.0,0.448041
260.5,0.413097
261.0,0.394360
261.5,0.372821
262.0,0.383338
262.5,0.418644
263.0,0.435528
263.5,0.435145
