wavelength (nm),flux (F_lambda)
115.0,0.013157
115.5,0.011669
116.0,0.010857
116.5,0.001061
117.0,0.003137
117.5,0.003434
118.0,0.000000
118.5,0.000587
119.0,0.000000
119.5,0.000000
120.0,0.000601
120.5,0.004533
121.0,0.024812
121.5,0.047403
122.0,0.031512
122.5,0.007147
123.0,0.000996
123.5,0.001591
124.0,0.003228
124.5,0.001455
125.0,0.001528
125.5,0.002101
126.0,0.001964
126.5,0.002202
127.0,0.003161
127.5,0.003907
128.0,0.003662
128.5,0.003198
129.0,0.003144
129.5,0.002951
130.0,0.001689
130.5,0.001048
131.0,0.001455
131.5,0.002162
132.0,0.002851
132.5,0.001953
133.0,0.003056
133.5,0.003749
134.0,0.003904
134.5,0.004835
135.0,0.004677
135.5,0.004852
136.0,0.004844
136.5,0.003977
137.0,0.003504
137.5,0.004107
138.0,0.003950
138.5,0.005230
139.0,0.006617
139.5,0.006140
140.0,0.004448
140.5,0.004929
141.0,0.004551
141.5,0.003924
142.0,0.005418
142.5,0.006529
143.0,0.006040
143.5,0.004540
144.0,0.006221
144.5,0.007613
145.0,0.008005
145.5,0.008365
146.0,0.008978
146.5,0.008055
147.0,0.007746
147.5,0.008554
148.0,0.008979
148.5,0.009154
149.0,0.010025
149.5,0.010680
150.0,0.012195
150.5,0.012629
151.0,0.010556
151.5,0.010729
152.0,0.012727
152.5,0.011748
153.0,0.011785
153.5,0.014929
154.0,0.020583
154.5,0.023605
155.0,0.020642
155.5,0.018702
156.0,0.017072
156.5,0.018163
157.0,0.017819
157.5,0.019983
158.0,0.024697
158.5,0.027721
159.0,0.031046
159.5,0.033769
160.0,0.031899
160.5,0.029449
161.0,0.024885
161.5,0.026694
162.0,0.026592
162.5,0.026791
163.0,0.026263
163.5,0.022686
164.0,0.022691
164.5,0.025193
165.0,0.027946
165.5,0.023089
166.0,0.020895
166.5,0.028853
167.0,0.024244
167.5,0.021539
168.0,0.029718
168.5,0.033532
169.0,0.033160
169.5,0.036180
170.0,0.041003
170.5,0.041772
171.0,0.044681
171.5,0.046532
172.0,0.044882
172.5,0.047382
173.0,0.055513
173.5,0.056778
174.0,0.060532
174.5,0.062707
175.0,0.067097
175.5,0.078890
176.0,0.074000
176.5,0.066867
177.0,0.072002
177.5,0.078158
178.0,0.084690
178.5,0.080764
179.0,0.083315
179.5,0.101659
180.0,0.110640
180.5,0.099813
181.0,0.092943
181.5,0.099162
182.0,0.095945
182.5,0.092346
183.0,0.081791
183.5,0.078854
184.0,0.079171
