wavelength (nm),flux (F_lambda)
115.0,0.048772
115.5,0.080810
116.0,0.045105
116.5,0.000000
117.0,0.000000
117.5,0.000000
118.0,0.000000
118.5,0.000000
119.0,0.000000
119.5,0.000000
120.0,0.000000
120.5,0.019910
121.0,0.040760
121.5,0.060314
122.0,0.042427
122.5,0.006570
123.0,0.000000
123.5,0.000000
124.0,0.000000
124.5,0.009300
125.0,0.027538
125.5,0.037438
126.0,0.031560
126.5,0.051370
127.0,0.129364
127.5,0.152724
128.0,0.206271
128.5,0.294340
129.0,0.284121
129.5,0.325176
130.0,0.312861
130.5,0.207035
131.0,0.205818
131.5,0.378064
132.0,0.516613
132.5,0.509219
133.0,0.469999
133.5,0.456474
134.0,0.602398
134.5,0.707192
135.0,0.625617
135.5,0.554425
136.0,0.585936
136.5,0.586939
137.0,0.577950
137.5,0.620958
138.0,0.617573
138.5,0.626609
139.0,0.653152
139.5,0.648686
140.0,0.655104
140.5,0.685234
141.0,0.670128
141.5,0.700653
142.0,0.744170
142.5,0.792380
143.0,0.784451
143.5,0.691923
144.0,0.770701
144.5,0.852670
145.0,0.920204
145.5,0.952583
146.0,0.935521
146.5,0.888617
147.0,0.850843
147.5,0.847730
148.0,0.864767
148.5,0.898421
149.0,0.993426
149.5,1.011061
150.0,1.095753
150.5,1.053715
151.0,0.918713
151.5,0.909110
152.0,1.002487
152.5,0.953331
153.0,0.868277
153.5,0.858747
154.0,0.983363
154.5,1.070520
155.0,1.069504
155.5,1.026595
156.0,0.991489
156.5,1.021673
157.0,1.045555
157.5,1.024684
158.0,1.167998
158.5,1.209682
159.0,1.158308
159.5,1.114007
160.0,1.152654
160.5,1.132959
161.0,1.100852
161.5,1.118465
162.0,1.127225
162.5,1.136150
163.0,1.100201
163.5,1.079350
164.0,1.086797
164.5,1.136064
165.0,1.111403
165.5,0.983501
166.0,0.927513
166.5,1.046428
167.0,1.013038
167.5,0.972950
168.0,1.074331
168.5,1.116373
169.0,1.120287
169.5,1.130247
170.0,1.110143
170.5,1.109293
171.0,1.096222
171.5,1.082660
172.0,1.056915
172.5,1.016341
173.0,1.061069
173.5,1.105294
174.0,1.133167
174.5,1.147622
175.0,1.146857
175.5,1.207994
176.0,1.180336
176.5,1.082725
177.0,1.078491
177.5,1.122045
178.0,1.151984
178.5,1.077211
179.0,0.944697
179.5,1.183283
180.0,1.260551
180.5,1.221854
181.0,1.203552
181.5,1.211014
182.0,1.208987
182.5,1.193883
183.0,1.147665
183.5,1.127262
184.0,1.099923
184.5,1.079189
185.0,1.098963
185.5,1.085838
186.0,1.077041
186.5,1.082379
187.0,1.108205
187.5,1.130922
188.0,1.130334
188.5,1.133842
189.0,1.110069
189.5,1.080564
190.0,1.042127
190.5,1.035678
191.0,1.036147
191.5,1.047876
192.0,1.053135
192.5,1.051751
193.0,1.033955
193.5,1.033672
194.0,1.067928
194.5,1.096705
195.0,1.086554
195.5,1.070048
196.0,1.061546
196.5,1.017227
197.0,1.036394
197.5,1.110458
198.0,1.046026
198.5,1.002819
199.0,0.973589
199.5,0.939910
200.0,0.987100
200.5,0.972650
201.0,0.949257
201.5,0.976768
202.0,0.937004
202.5,0.922009
203.0,0.965908
203.5,0.974127
204.0,0.927801
204.5,0.958224
205.0,0.952444
205.5,0.939004
206.0,0.853420
206.5,0.881144
207.0,0.910309
207.5,0.941347
208.0,0.989236
208.5,0.951419
209.0,0.961494
209.5,0.905096
210.0,0.882210
210.5,0.893115
211.0,0.887075
211.5,0.920811
212.0,0.897518
212.5,0.956271
213.0,0.948809
213.5,0.805323
214.0,0.757371
214.5,0.779653
215.0,0.813341
215.5,0.856002
216.0,0.861915
216.5,0.803662
217.0,0.803501
217.5,0.737987
218.0,0.736423
218.5,0.744711
219.0,0.800330
219.5,0.866289
220.0,0.852338
220.5,0.777862
221.0,0.733407
221.5,0.688944
222.0,0.673776
222.5,0.741323
223.0,0.733396
223.5,0.705085
