wavelength (nm),flux (F_lambda)
115.0,23.705826
115.5,16.819538
116.0,12.925051
116.5,12.509295
117.0,10.988223
117.5,9.667303
118.0,10.658473
118.5,9.599573
119.0,6.347764
119.5,5.102046
120.0,3.988668
120.5,1.911808
121.0,1.073081
121.5,1.140718
122.0,1.994279
122.5,3.712967
123.0,5.887466
123.5,8.414351
124.0,10.362449
124.5,10.464552
125.0,10.623097
125.5,9.901403
126.0,8.002713
126.5,9.131547
127.0,10.767018
127.5,10.975883
128.0,12.004044
128.5,12.033711
129.0,10.853503
129.5,9.397795
130.0,7.854926
130.5,7.063012
131.0,9.314326
131.5,12.092546
132.0,11.995251
132.5,11.109317
133.0,9.906595
133.5,9.404058
134.0,11.458674
134.5,11.678541
135.0,11.527878
135.5,11.461760
136.0,10.796690
136.5,10.233044
137.0,10.248929
137.5,10.388442
138.0,10.397915
138.5,10.351654
139.0,10.082259
139.5,9.908307
140.0,9.870544
140.5,9.822398
141.0,9.500298
141.5,9.537803
142.0,9.729386
142.5,10.028193
143.0,9.863676
143.5,9.774175
144.0,10.167006
144.5,10.371496
145.0,10.599984
145.5,10.688428
146.0,10.484604
146.5,10.035140
147.0,9.913225
147.5,9.805633
148.0,9.775767
148.5,9.850442
149.0,10.117519
149.5,10.110962
150.0,9.895293
150.5,9.540217
151.0,9.142512
151.5,9.284983
152.0,9.501163
152.5,8.868892
153.0,8.658627
153.5,8.706798
154.0,9.118935
154.5,9.077854
155.0,8.980369
155.5,8.971714
156.0,8.631410
156.5,8.623308
157.0,8.515007
157.5,8.554958
158.0,8.687493
158.5,8.847410
159.0,8.739961
159.5,8.490849
160.0,8.138158
160.5,7.911043
161.0,7.974933
161.5,8.205593
162.0,8.078227
162.5,7.961151
163.0,7.897203
163.5,7.873999
164.0,7.730651
164.5,7.756623
165.0,7.592339
165.5,7.220443
166.0,7.280695
166.5,7.436608
167.0,7.229578
167.5,7.549495
168.0,7.831969
168.5,7.741650
169.0,7.697759
169.5,7.746035
170.0,7.697574
170.5,7.373400
171.0,7.113191
171.5,6.940595
172.0,6.691639
172.5,6.766232
173.0,7.024415
173.5,7.144954
174.0,7.261865
174.5,7.262301
175.0,7.156515
175.5,7.233093
176.0,7.003479
176.5,7.033544
177.0,7.074772
177.5,6.921390
178.0,7.049375
178.5,6.728264
179.0,6.466250
179.5,7.108544
180.0,7.288347
180.5,7.102874
181.0,7.094947
181.5,7.095305
182.0,7.065720
182.5,6.968840
183.0,6.757612
183.5,6.610891
184.0,6.451819
184.5,6.351805
185.0,6.142878
185.5,5.956284
186.0,6.114240
186.5,6.345094
187.0,6.551167
187.5,6.537384
188.0,6.308757
188.5,6.113426
189.0,5.964757
189.5,6.007856
190.0,6.066073
190.5,5.996897
191.0,5.923152
191.5,5.812974
192.0,5.716253
192.5,5.646425
193.0,5.784589
193.5,5.833895
194.0,5.893654
194.5,5.979721
195.0,5.912426
195.5,5.752446
196.0,5.625510
196.5,5.646973
197.0,5.681130
197.5,5.723049
198.0,5.706056
198.5,5.708970
199.0,5.728397
199.5,5.385556
200.0,5.201693
200.5,5.230836
201.0,5.273001
201.5,5.485879
202.0,5.530772
202.5,5.530672
203.0,5.494597
203.5,5.354147
204.0,5.284850
204.5,5.269146
205.0,5.268941
205.5,5.363589
206.0,5.121720
206.5,5.160482
207.0,5.334743
207.5,5.442739
208.0,5.480396
208.5,5.355181
209.0,5.349559
209.5,5.205006
210.0,4.940793
210.5,4.967067
211.0,5.152805
211.5,5.213839
212.0,5.120949
212.5,5.119145
213.0,5.322941
213.5,4.995738
214.0,4.674445
214.5,4.741615
215.0,4.702291
215.5,4.833554
216.0,4.990195
216.5,4.782668
217.0,4.581147
217.5,4.554282
218.0,4.515563
218.5,4.573955
219.0,4.750926
219.5,4.721886
220.0,4.577155
220.5,4.478251
221.0,4.325318
221.5,4.267783
222.0,4.216175
222.5,4.120684
223.0,4.221397
223.5,4.314913
224.0,4.286085
224.5,4.116987
225.0,4.101052
225.5,4.200243
226.0,4.110418
226.5,4.118278
227.0,4.174018
227.5,4.314805
228.0,4.304592
228.5,4.231956
229.0,4.288114
229.5,4.239004
230.0,4.181965
