wavelength (nm),flux (F_lambda)
115.0,41.840851
115.5,30.689465
116.0,24.090151
116.5,23.871496
117.0,20.864693
117.5,16.531000
118.0,19.259575
118.5,21.813398
119.0,18.391584
119.5,15.336345
120.0,12.561270
120.5,6.887948
121.0,4.994263
121.5,4.559591
122.0,9.335598
122.5,14.718299
123.0,17.496855
123.5,20.286835
124.0,22.752468
124.5,21.869368
125.0,20.562391
125.5,21.085979
126.0,19.455708
126.5,19.652901
127.0,21.733366
127.5,21.235163
128.0,21.380228
128.5,20.728727
129.0,18.729637
129.5,15.561623
130.0,13.927346
130.5,15.380256
131.0,18.619810
131.5,20.865482
132.0,20.742617
132.5,18.918056
133.0,17.114006
133.5,15.666258
134.0,18.114281
134.5,18.985037
135.0,19.235771
135.5,19.114843
136.0,18.531347
136.5,17.436972
137.0,17.322607
137.5,16.651804
138.0,16.087574
138.5,15.676275
139.0,13.743819
139.5,12.744454
140.0,13.624058
140.5,14.666944
141.0,15.275439
141.5,14.847779
142.0,14.733349
142.5,15.205817
143.0,15.399096
143.5,15.442472
144.0,16.167984
144.5,16.277758
145.0,16.285620
145.5,16.037395
146.0,16.186289
146.5,15.538831
147.0,15.230975
147.5,15.251977
148.0,15.413118
148.5,15.282339
149.0,15.698807
149.5,14.711073
150.0,13.804553
150.5,13.613629
151.0,13.295915
151.5,12.796185
152.0,13.251414
152.5,12.806873
153.0,11.730997
153.5,11.371466
154.0,11.368567
154.5,10.041272
155.0,10.286930
155.5,12.005475
156.0,12.258532
156.5,12.186838
157.0,12.045185
157.5,12.289775
158.0,12.280875
158.5,12.616515
159.0,12.601618
159.5,11.991306
160.0,11.746590
160.5,11.588952
161.0,11.400382
161.5,11.937174
162.0,12.377307
162.5,12.382113
163.0,11.953010
163.5,11.853568
164.0,11.839644
164.5,11.950033
165.0,11.912451
165.5,11.326685
166.0,11.345251
166.5,11.678164
167.0,11.530293
167.5,11.428124
168.0,11.663000
168.5,11.763447
169.0,11.551032
169.5,11.412723
170.0,11.246058
170.5,10.830338
171.0,10.490933
171.5,10.132352
172.0,9.614215
172.5,9.852149
173.0,10.549395
173.5,10.863365
174.0,10.593860
174.5,10.335449
175.0,10.369751
175.5,10.783031
176.0,10.703043
176.5,10.633457
177.0,10.332238
177.5,9.959282
178.0,10.365556
178.5,10.238552
179.0,9.345263
179.5,10.152493
180.0,10.984908
180.5,10.732045
181.0,10.318864
181.5,10.035318
182.0,10.002160
182.5,10.156920
183.0,10.129560
183.5,9.854777
184.0,9.264677
184.5,8.611675
185.0,8.301704
185.5,8.358732
186.0,8.540063
186.5,8.703991
187.0,9.118657
187.5,9.262348
188.0,8.711812
188.5,7.865895
189.0,7.405287
189.5,7.494446
190.0,7.950949
190.5,7.987834
191.0,7.779191
191.5,7.462731
192.0,7.301484
192.5,6.976667
193.0,7.216070
193.5,7.718379
194.0,7.852427
194.5,7.835706
195.0,7.426609
195.5,7.285757
196.0,6.982098
196.5,6.851182
197.0,7.242912
197.5,8.040431
198.0,8.116179
198.5,7.951756
199.0,7.509889
199.5,7.066195
200.0,6.845473
200.5,7.154503
201.0,7.285114
201.5,7.669665
202.0,7.928763
202.5,8.141651
203.0,8.009180
203.5,7.760941
204.0,7.491302
204.5,7.162580
205.0,7.688098
205.5,7.765459
206.0,7.381057
206.5,7.008885
207.0,7.340380
207.5,7.415130
208.0,7.545906
208.5,7.617029
209.0,7.522392
209.5,7.329680
210.0,6.997594
210.5,6.774957
211.0,6.875367
211.5,7.416681
212.0,7.364830
212.5,7.284710
213.0,7.719303
213.5,7.673121
214.0,7.224916
214.5,6.920174
215.0,6.680120
215.5,6.955977
216.0,7.341970
216.5,7.147964
217.0,6.900460
217.5,6.767896
218.0,6.741836
218.5,6.709911
219.0,6.715438
219.5,6.887768
220.0,6.983832
220.5,6.892181
221.0,6.592607
221.5,6.492750
222.0,6.490471
222.5,6.242634
223.0,6.043723
223.5,6.013350
224.0,6.183140
224.5,6.187934
225.0,6.210834
225.5,6.199705
226.0,6.004788
226.5,5.910126
227.0,6.197706
227.5,6.326440
228.0,6.402836
228.5,6.336821
229.0,6.444247
229.5,6.155270
230.0,5.834966
230.5,5.841418
231.0,6.181917
231.5,6.358899
232.0,6.087810
232.5,5.916316
233.0,5.798517
233.5,5.902799
234.0,5.755342
234.5,5.560380
235.0,5.604122
235.5,5.772737
236.0,5.942628
236.5,5.980300
237.0,5.844886
237.5,5.713054
238.0,5.589355
238.5,5.639158
239.0,5.439287
239.5,5.340204
240.0,5.418575
240.5,5.599714
241.0,5.500259
241.5,5.508901
242.0,5.525750
242.5,5.517076
243.0,5.746656
243.5,5.655138
244.0,5.495908
244.5,5.503943
245.0,5.536307
245.5,5.690223
246.0,5.772109
246.5,5.759869
247.0,5.512853
247.5,5.313511
248.0,5.390017
248.5,5.473989
249.0,5.468050
249.5,5.334830
250.0,5.406973
250.5,5.413285
251.0,5.394854
251.5,5.323816
252.0,5.346264
252.5,5.337454
253.0,5.394674
253.5,5.395238
254.0,5.193970
254.5,5.050864
255.0,5.092351
255.5,5.118517
256.0,5.254869
256.5,5.198751
257.0,5.151981
257.5,5.275660
258.0,4.609396
258.5,4.436519
259.0,5.000047
259.5,5.134057
260.0,5.186597
260.5,5.059168
261.0,5.090822
261.5,5.193610
262.0,5.188883
262.5,5.225585
263.0,5.040378
263.5,5.128421
264.0,5.275167
264.5,5.256166
265.0,5.212819
265.5,5.299000
266.0,5.251774
266.5,5.102521
267.0,5.015196
267.5,4.989673
268.0,5.053693
268.5,5.131038
269.0,5.113580
269.5,4.844469
270.0,4.687869
270.5,4.860626
271.0,4.858716
271.5,4.723477
272.0,4.742724
272.5,4.704451
273.0,4.721249
273.5,4.858325
274.0,4.747584
274.5,4.582126
275.0,4.609346
275.5,4.564458
276.0,4.621657
276.5,4.934391
277.0,4.785839
277.5,4.579762
278.0,4.619887
278.5,4.570086
279.0,4.432395
279.5,4.501031
280.0,4.306810
280.5,4.233335
281.0,4.405518
281.5,4.570413
282.0,4.602504
282.5,4.474468
283.0,4.337596
283.5,4.233897
284.0,4.200503
284.5,4.238629
285.0,4.289678
285.5,4.215570
286.0,4.244826
286.5,4.277167
287.0,4.307568
287.5,4.335718
288.0,4.291011
288.5,4.242270
289.0,4.245763
289.5,4.365929
290.0,4.410199
290.5,4.281754
291.0,4.229131
291.5,4.255305
292.0,4.187747
292.5,4.156812
293.0,4.230038
293.5,4.266141
294.0,4.195659
294.5,4.191389
295.0,4.068748
295.5,4.046884
296.0,4.059013
296.5,4.035268
297.0,4.126647
297.5,4.191610
298.0,4.176297
298.5,4.060822
299.0,3.929216
299.5,3.881281
300.0,3.883242
300.5,3.848028
301.0,3.883861
301.5,3.841807
302.0,3.884883
302.5,3.863974
303.0,3.778191
303.5,3.810368
304.0,3.825976
304.5,3.757446
305.0,3.672014
305.5,3.798032
306.0,3.757275
306.5,3.662907
307.0,3.691962
307.5,3.723125
308.0,3.745860
308.5,3.792079
309.0,3.783755
309.5,3.734993
310.0,3.689901
310.5,3.657701
311.0,3.691402
311.5,3.705824
312.0,3.637760
312.5,3.686941
313.0,3.683288
313.5,3.641975
314.0,3.742207
314.5,3.753168
315.0,3.757764
315.5,3.844793
316.0,3.558997
316.5,3.559133
317.0,3.557188
317.5,3.605976
318.0,3.558493
318.5,3.547159
319.0,3.624567
319.5,3.595218
320.0,3.523189
320.5,3.555586
321.0,3.601595
321.5,3.551647
322.0,3.459619
322.5,3.405691
323.0,3.411808
323.5,3.470579
324.0,3.515513
324.5,3.487851
325.0,3.418879
325.5,3.357102
326.0,3.329848
326.5,3.342209
327.0,3.331487
327.5,3.248718
328.0,3.167649
328.5,3.166752
329.0,3.220675
329.5,3.280611
330.0,3.307737
330.5,3.280600
331.0,3.237228
331.5,3.217396
332.0,3.208396
332.5,3.192417
333.0,3.183697
333.5,3.197549
334.0,3.221526
334.5,3.237863
335.0,3.235273
335.5,3.205940
336.0,3.149437
336.5,3.074926
337.0,3.022542
337.5,3.023015
338.0,3.038485
338.5,3.026634
339.0,2.995898
339.5,2.967511
340.0,2.963148
340.5,2.991642
341.0,3.010023
341.5,2.980762
342.0,2.939889
342.5,2.926061
343.0,2.914865
343.5,2.881261
344.0,2.860756
344.5,2.886510
345.0,2.921715
345.5,2.926562
346.0,2.919195
346.5,2.921661
347.0,2.913663
347.5,2.874061
348.0,2.820668
348.5,2.781139
349.0,2.783515
349.5,2.837998
350.0,2.883047
350.5,2.863516
351.0,2.757059
351.5,2.748742
352.0,2.779916
352.5,2.784152
353.0,2.739195
353.5,2.730482
354.0,2.724216
354.5,2.703648
355.0,2.695329
355.5,2.683712
356.0,2.664487
356.5,2.652861
357.0,2.687845
357.5,2.639409
358.0,2.587491
358.5,2.583165
359.0,2.602455
359.5,2.590554
360.0,2.592574
360.5,2.595267
361.0,2.571366
361.5,2.548405
362.0,2.564738
362.5,2.526481
363.0,2.528747
363.5,2.529989
364.0,2.560751
364.5,2.541178
365.0,2.538930
365.5,2.566134
366.0,2.546025
366.5,2.502843
367.0,2.515307
367.5,2.538917
368.0,2.467147
368.5,2.430134
369.0,2.456603
369.5,2.456588
370.0,2.377358
370.5,2.393397
371.0,2.455635
371.5,2.495369
372.0,2.458720
372.5,2.548656
373.0,2.554402
373.5,2.423799
374.0,2.720370
374.5,2.687534
375.0,2.401453
375.5,2.652512
376.0,2.858646
376.5,2.658339
377.0,2.334059
377.5,2.651189
378.0,2.988145
378.5,2.959860
379.0,2.827204
379.5,2.444964
380.0,2.450362
380.5,2.825847
381.0,3.066952
381.5,2.954015
382.0,2.830239
382.5,2.911325
383.0,2.656319
383.5,2.318177
384.0,2.659980
384.5,2.995733
385.0,3.096476
385.5,3.083369
386.0,3.082289
386.5,3.005562
387.0,2.935829
387.5,2.918098
388.0,2.808776
388.5,2.442151
389.0,2.306707
389.5,2.752705
390.0,3.011585
390.5,3.055196
391.0,3.058499
391.5,3.037191
392.0,2.908789
392.5,2.871533
393.0,2.822129
393.5,2.886467
394.0,3.040572
394.5,3.023123
395.0,2.980866
395.5,2.948567
396.0,2.740984
396.5,2.296398
397.0,2.114710
397.5,2.537950
398.0,2.806859
398.5,2.927320
399.0,2.947963
399.5,2.891155
400.0,2.853216
400.5,2.769987
401.0,2.726719
401.5,2.820708
402.0,2.735549
402.5,2.582159
403.0,2.689947
403.5,2.780781
404.0,2.766972
404.5,2.776786
405.0,2.785887
405.5,2.780759
406.0,2.751585
406.5,2.717621
407.0,2.647274
407.5,2.627695
408.0,2.680440
408.5,2.649041
409.0,2.563541
409.5,2.345188
410.0,2.001120
410.5,2.167266
411.0,2.474746
411.5,2.542490
412.0,2.541908
412.5,2.579280
413.0,2.576864
413.5,2.593753
414.0,2.505604
414.5,2.486892
415.0,2.605654
415.5,2.629525
416.0,2.575760
416.5,2.569258
417.0,2.568500
417.5,2.585694
418.0,2.583915
418.5,2.554150
419.0,2.579059
419.5,2.604244
420.0,2.574741
420.5,2.560311
421.0,2.570081
421.5,2.559505
422.0,2.547577
422.5,2.557454
423.0,2.505427
423.5,2.491708
424.0,2.497187
424.5,2.490627
425.0,2.467491
425.5,2.449945
426.0,2.429024
426.5,2.377740
427.0,2.366338
427.5,2.386267
428.0,2.407043
428.5,2.405859
429.0,2.404894
429.5,2.385698
430.0,2.391264
430.5,2.384015
431.0,2.371129
431.5,2.344451
432.0,2.317547
432.5,2.326941
433.0,2.248941
433.5,2.013153
434.0,1.732199
434.5,1.889142
435.0,2.121726
435.5,2.251484
436.0,2.278582
436.5,2.286898
437.0,2.278068
437.5,2.258781
438.0,2.240132
438.5,2.147502
439.0,2.139359
439.5,2.237598
440.0,2.241699
440.5,2.215109
441.0,2.193819
441.5,2.123239
442.0,2.094060
442.5,2.086516
443.0,2.043902
443.5,2.035744
444.0,2.107442
444.5,2.153115
445.0,2.142779
445.5,2.125452
446.0,2.120118
446.5,2.059422
447.0,1.904662
447.5,1.978272
448.0,2.030097
448.5,2.066006
449.0,2.082504
449.5,2.065506
450.0,2.058454
450.5,2.077410
451.0,2.069787
451.5,2.060943
452.0,2.053581
452.5,2.044743
453.0,2.018636
453.5,2.037304
454.0,2.021484
454.5,1.987065
455.0,1.961368
455.5,1.974211
456.0,1.989808
456.5,1.943666
457.0,1.925263
457.5,1.933788
458.0,1.952712
458.5,1.930918
459.0,1.914669
459.5,1.911073
460.0,1.930908
460.5,1.915904
461.0,1.895261
461.5,1.895841
462.0,1.908530
462.5,1.910056
463.0,1.884979
463.5,1.867410
464.0,1.844544
464.5,1.851801
465.0,1.842239
465.5,1.865952
466.0,1.853506
466.5,1.851107
467.0,1.860547
467.5,1.828813
468.0,1.845825
468.5,1.864404
469.0,1.839742
469.5,1.815425
470.0,1.801838
470.5,1.796528
471.0,1.746102
471.5,1.711246
472.0,1.732943
472.5,1.741886
473.0,1.767701
473.5,1.756442
474.0,1.756218
474.5,1.742233
475.0,1.723360
475.5,1.696301
476.0,1.679141
476.5,1.688828
477.0,1.689710
477.5,1.669785
478.0,1.684379
478.5,1.686538
479.0,1.683068
479.5,1.685846
480.0,1.660223
480.5,1.652179
481.0,1.646644
481.5,1.617870
482.0,1.615679
482.5,1.630429
483.0,1.622415
483.5,1.625453
484.0,1.611852
484.5,1.594424
485.0,1.548086
485.5,1.395086
486.0,1.237580
486.5,1.345055
487.0,1.476586
487.5,1.492647
488.0,1.494792
488.5,1.499840
489.0,1.526695
489.5,1.540986
490.0,1.542873
490.5,1.533320
491.0,1.525906
491.5,1.490835
492.0,1.419784
492.5,1.446840
493.0,1.528712
493.5,1.541605
494.0,1.533008
494.5,1.523476
495.0,1.524800
495.5,1.527837
496.0,1.518710
496.5,1.497885
497.0,1.470916
497.5,1.474206
498.0,1.480187
498.5,1.482756
499.0,1.472673
499.5,1.466383
500.0,1.443512
500.5,1.422371
501.0,1.391642
501.5,1.340608
502.0,1.410064
502.5,1.411122
503.0,1.398496
503.5,1.393915
504.0,1.401318
504.5,1.393166
505.0,1.391146
505.5,1.399740
506.0,1.387430
506.5,1.385469
507.0,1.386953
507.5,1.392967
508.0,1.381877
508.5,1.369588
509.0,1.369346
509.5,1.358858
510.0,1.336883
510.5,1.336910
511.0,1.345506
511.5,1.345612
512.0,1.328735
512.5,1.327237
513.0,1.319929
513.5,1.322251
514.0,1.326109
514.5,1.317203
515.0,1.304608
515.5,1.283771
516.0,1.299122
516.5,1.304848
517.0,1.300548
517.5,1.307753
518.0,1.299791
518.5,1.286827
519.0,1.278971
519.5,1.276330
520.0,1.261542
520.5,1.247798
521.0,1.255926
521.5,1.262811
522.0,1.266595
522.5,1.252707
523.0,1.232986
523.5,1.240237
524.0,1.233881
524.5,1.228020
525.0,1.226026
525.5,1.225579
526.0,1.222437
526.5,1.203035
527.0,1.197519
527.5,1.195583
528.0,1.197974
528.5,1.195728
529.0,1.187390
529.5,1.193822
530.0,1.195427
530.5,1.187371
531.0,1.169311
531.5,1.166483
532.0,1.167912
532.5,1.168251
533.0,1.154216
533.5,1.150269
534.0,1.147517
534.5,1.150632
535.0,1.151405
535.5,1.155670
536.0,1.145287
536.5,1.131880
537.0,1.139737
537.5,1.137165
538.0,1.123998
538.5,1.120494
539.0,1.130330
539.5,1.118914
540.0,1.108796
540.5,1.104542
541.0,1.102556
541.5,1.102675
542.0,1.097297
542.5,1.094826
543.0,1.088889
543.5,1.079694
544.0,1.077022
544.5,1.053701
545.0,1.043085
545.5,1.040258
546.0,1.049392
546.5,1.058663
547.0,1.055583
547.5,1.057418
548.0,1.043867
548.5,1.030459
549.0,1.021114
549.5,1.024654
550.0,1.044372
550.5,1.034284
551.0,1.020129
551.5,1.028670
552.0,1.023403
552.5,1.008438
553.0,1.001046
553.5,0.997294
554.0,0.995139
554.5,1.001954
555.0,1.010910
555.5,1.005413
556.0,0.997148
556.5,0.992899
557.0,0.991275
557.5,0.989399
558.0,0.989729
558.5,0.990091
559.0,0.994357
559.5,0.987106
560.0,0.975871
560.5,0.959455
561.0,0.956602
561.5,0.961068
562.0,0.959846
562.5,0.958587
563.0,0.959765
563.5,0.948699
564.0,0.939981
564.5,0.936343
565.0,0.931991
565.5,0.932742
566.0,0.920905
566.5,0.911200
567.0,0.917888
567.5,0.913560
568.0,0.909466
568.5,0.914242
569.0,0.907892
569.5,0.891278
570.0,0.886662
570.5,0.889839
571.0,0.892414
571.5,0.897359
572.0,0.883626
572.5,0.875282
573.0,0.875272
573.5,0.869077
574.0,0.857463
574.5,0.861907
575.0,0.875405
575.5,0.871101
576.0,0.865645
576.5,0.862557
577.0,0.848694
577.5,0.834991
578.0,0.809076
578.5,0.826903
579.0,0.831347
579.5,0.825372
580.0,0.826806
580.5,0.822289
581.0,0.819945
581.5,0.826437
582.0,0.830285
582.5,0.823116
583.0,0.812867
583.5,0.816647
584.0,0.817699
584.5,0.805483
585.0,0.799843
585.5,0.805633
586.0,0.814815
586.5,0.805552
587.0,0.777411
587.5,0.736269
588.0,0.769610
588.5,0.739536
589.0,0.668689
589.5,0.697026
590.0,0.752700
590.5,0.785801
591.0,0.784337
591.5,0.776986
592.0,0.760639
592.5,0.764572
593.0,0.763127
593.5,0.760925
594.0,0.745013
594.5,0.740673
595.0,0.737903
595.5,0.749618
596.0,0.762001
596.5,0.745294
597.0,0.732410
597.5,0.738141
598.0,0.739300
598.5,0.736535
599.0,0.730827
599.5,0.727829
600.0,0.728094
600.5,0.730448
601.0,0.722791
601.5,0.718014
602.0,0.712456
602.5,0.711214
603.0,0.701655
603.5,0.698483
604.0,0.703838
604.5,0.710551
605.0,0.717957
605.5,0.719801
