wavelength (nm),flux (F_lambda)
115.0,0.000000
115.5,0.031472
116.0,0.041861
116.5,0.000000
117.0,0.000000
117.5,0.000000
118.0,0.000000
118.5,0.000000
119.0,0.000000
119.5,0.000000
120.0,0.000000
120.5,0.007763
121.0,0.032597
121.5,0.049138
122.0,0.035107
122.5,0.012297
123.0,0.008853
123.5,0.009024
124.0,0.015564
124.5,0.005788
125.0,0.008141
125.5,0.010380
126.0,0.009908
126.5,0.015776
127.0,0.022560
127.5,0.028252
128.0,0.044197
128.5,0.056652
129.0,0.049619
129.5,0.068418
130.0,0.064254
130.5,0.048627
131.0,0.054869
131.5,0.098457
132.0,0.123269
132.5,0.117805
133.0,0.110760
133.5,0.118982
134.0,0.156111
134.5,0.176466
135.0,0.156372
135.5,0.135375
136.0,0.147126
136.5,0.152137
137.0,0.143659
137.5,0.162518
138.0,0.163347
138.5,0.167811
139.0,0.166477
139.5,0.160943
140.0,0.156764
140.5,0.169611
141.0,0.172429
141.5,0.190395
142.0,0.210136
142.5,0.208977
143.0,0.204553
143.5,0.189658
144.0,0.214908
144.5,0.234664
145.0,0.254696
145.5,0.263577
146.0,0.255723
146.5,0.243311
147.0,0.229754
147.5,0.239523
148.0,0.250504
148.5,0.269883
149.0,0.302688
149.5,0.308387
150.0,0.348699
150.5,0.320290
151.0,0.277526
151.5,0.284740
152.0,0.315430
152.5,0.285902
153.0,0.278463
153.5,0.308885
154.0,0.360926
154.5,0.388254
155.0,0.392958
155.5,0.390193
156.0,0.389230
156.5,0.460690
157.0,0.467526
157.5,0.504887
158.0,0.591349
158.5,0.592767
159.0,0.557535
159.5,0.548230
160.0,0.598859
160.5,0.610749
161.0,0.607378
161.5,0.603066
162.0,0.603360
162.5,0.627023
163.0,0.610169
163.5,0.601846
164.0,0.641903
164.5,0.695675
165.0,0.676760
165.5,0.579837
166.0,0.590097
166.5,0.707265
167.0,0.631649
167.5,0.632344
168.0,0.712219
168.5,0.723268
169.0,0.726292
169.5,0.707626
170.0,0.719414
170.5,0.746126
171.0,0.767696
171.5,0.789036
172.0,0.787056
172.5,0.760873
173.0,0.820652
