wavelength (nm),flux (F_lambda)
115.0,0.020165
115.5,0.003506
116.0,0.000000
116.5,0.000000
117.0,0.001559
117.5,0.003457
118.0,0.002289
118.5,0.000794
119.0,0.002459
119.5,0.002342
120.0,0.002719
120.5,0.003027
121.0,0.003623
121.5,0.007450
122.0,0.005345
122.5,0.001066
123.0,0.000347
123.5,0.000863
124.0,0.000829
124.5,0.001122
125.0,0.000527
125.5,0.000676
126.0,0.000950
126.5,0.000796
127.0,0.000591
127.5,0.001029
128.0,0.000247
128.5,0.000000
129.0,0.000768
129.5,0.000793
130.0,0.000369
130.5,0.000719
131.0,0.001216
131.5,0.001393
132.0,0.001626
132.5,0.000322
133.0,0.000638
133.5,0.001464
134.0,0.001389
134.5,0.001012
135.0,0.000807
135.5,0.000802
136.0,0.000718
136.5,0.001011
137.0,0.001205
137.5,0.001565
138.0,0.001119
138.5,0.000763
139.0,0.000851
139.5,0.001336
140.0,0.000597
140.5,0.000815
141.0,0.001881
141.5,0.001852
142.0,0.001064
142.5,0.001610
143.0,0.001116
143.5,0.001708
144.0,0.001557
144.5,0.002170
145.0,0.001383
145.5,0.001569
146.0,0.001895
146.5,0.001654
147.0,0.002674
147.5,0.002988
148.0,0.002242
148.5,0.002787
149.0,0.003285
149.5,0.003880
150.0,0.003442
150.5,0.002393
151.0,0.002300
151.5,0.002052
152.0,0.002223
152.5,0.002399
153.0,0.002496
153.5,0.002381
154.0,0.001692
154.5,0.001630
155.0,0.002721
155.5,0.003710
156.0,0.003298
156.5,0.003242
157.0,0.002271
157.5,0.002395
158.0,0.002922
158.5,0.000791
159.0,0.001216
159.5,0.003507
160.0,0.002684
160.5,0.002558
161.0,0.002931
161.5,0.002970
162.0,0.003333
162.5,0.003605
163.0,0.004815
163.5,0.004264
164.0,0.004136
164.5,0.003518
165.0,0.002774
165.5,0.003053
166.0,0.004359
166.5,0.005371
167.0,0.004904
167.5,0.004636
168.0,0.005465
168.5,0.007217
169.0,0.007651
169.5,0.008348
170.0,0.010594
170.5,0.014250
171.0,0.022006
171.5,0.029096
172.0,0.033754
172.5,0.032153
173.0,0.038450
173.5,0.040306
174.0,0.038001
174.5,0.041111
175.0,0.049433
175.5,0.055608
176.0,0.053918
176.5,0.051313
177.0,0.075088
177.5,0.110166
178.0,0.118830
178.5,0.117118
179.0,0.114350
179.5,0.118090
180.0,0.122676
180.5,0.118938
181.0,0.109755
181.5,0.124687
182.0,0.124243
182.5,0.119888
183.0,0.112598
183.5,0.115113
184.0,0.099056
184.5,0.083890
185.0,0.074014
185.5,0.086782
186.0,0.110697
186.5,0.120084
187.0,0.125611
187.5,0.139275
188.0,0.137199
188.5,0.141147
189.0,0.142952
189.5,0.132811
190.0,0.125752
190.5,0.126714
191.0,0.133678
191.5,0.131261
