wavelength (nm),flux (F_lambda)
115.0,0.927123
115.5,1.120459
116.0,0.959391
116.5,0.634904
117.0,0.527168
117.5,0.458278
118.0,0.404314
118.5,0.292671
119.0,0.000000
119.5,0.076547
120.0,0.151927
120.5,0.119575
121.0,0.120516
121.5,0.074111
122.0,0.081627
122.5,0.123573
123.0,0.161863
123.5,0.190467
124.0,0.240215
124.5,0.378354
125.0,0.561410
125.5,0.700569
126.0,0.608541
126.5,0.766182
127.0,1.183433
127.5,1.270464
128.0,1.563080
128.5,1.858942
129.0,1.802841
129.5,1.773047
130.0,1.536679
130.5,1.216173
131.0,1.447323
131.5,2.034999
132.0,2.348815
132.5,2.297984
133.0,2.139876
133.5,1.957943
134.0,2.472491
134.5,2.709998
135.0,2.501105
135.5,2.401984
136.0,2.367673
136.5,2.221725
137.0,2.175252
137.5,2.309550
138.0,2.370573
138.5,2.430576
139.0,2.431360
139.5,2.305964
140.0,2.360247
140.5,2.356357
141.0,2.219330
141.5,2.264119
142.0,2.449096
142.5,2.578576
143.0,2.484090
143.5,2.290850
144.0,2.510709
144.5,2.738230
145.0,2.801205
145.5,2.901477
146.0,2.863502
146.5,2.766492
147.0,2.667205
147.5,2.669602
148.0,2.757847
148.5,2.801045
149.0,2.918652
149.5,2.953266
150.0,3.057512
150.5,2.884897
151.0,2.655377
151.5,2.723706
152.0,2.899866
152.5,2.817368
153.0,2.625199
153.5,2.554242
154.0,2.780679
154.5,2.820248
155.0,2.626234
155.5,2.570123
156.0,2.417434
156.5,2.378498
157.0,2.351044
157.5,2.383258
158.0,2.568326
158.5,2.594193
159.0,2.579848
159.5,2.588771
160.0,2.619822
160.5,2.521013
161.0,2.396642
161.5,2.370305
162.0,2.339907
162.5,2.293580
163.0,2.233958
163.5,2.117863
164.0,2.136011
164.5,2.241941
165.0,2.237118
165.5,2.077422
166.0,1.980758
166.5,2.261193
167.0,2.224841
167.5,2.076871
168.0,2.189521
168.5,2.224811
169.0,2.235638
169.5,2.235649
170.0,2.205753
170.5,2.159869
171.0,2.091252
171.5,2.131488
172.0,2.105781
172.5,2.065412
173.0,2.239982
173.5,2.277680
174.0,2.280993
174.5,2.327528
175.0,2.311203
175.5,2.386480
176.0,2.365015
176.5,2.259413
177.0,2.285792
177.5,2.273702
178.0,2.314730
178.5,2.240282
179.0,1.980487
179.5,2.269411
180.0,2.443369
180.5,2.414014
181.0,2.404579
181.5,2.415279
182.0,2.377027
182.5,2.323042
183.0,2.264283
183.5,2.238892
184.0,2.205733
184.5,2.151432
185.0,2.120483
185.5,2.063352
186.0,2.032299
186.5,2.080516
187.0,2.206028
187.5,2.232133
188.0,2.207038
188.5,2.195598
189.0,2.170747
189.5,2.119466
190.0,2.091779
190.5,2.090318
191.0,2.098635
191.5,2.099448
192.0,2.079195
192.5,2.052328
193.0,2.097020
193.5,2.118768
194.0,2.175116
194.5,2.253042
195.0,2.243042
195.5,2.159553
196.0,2.070219
196.5,2.079752
197.0,2.136592
197.5,2.175741
198.0,2.177584
198.5,2.177164
199.0,2.157211
199.5,2.031068
200.0,1.993956
200.5,2.002207
201.0,1.977350
201.5,1.921288
202.0,1.920034
202.5,2.000070
203.0,1.993748
203.5,1.972902
204.0,1.980469
204.5,1.959330
205.0,1.990105
205.5,1.991480
206.0,1.886146
206.5,1.790622
207.0,1.889028
207.5,1.983761
208.0,2.062375
208.5,2.043026
209.0,2.022896
209.5,1.948348
210.0,1.841725
210.5,1.843222
211.0,1.856240
211.5,1.900797
212.0,1.924881
212.5,1.836822
213.0,1.827254
213.5,1.745654
214.0,1.647254
214.5,1.740814
215.0,1.813271
215.5,1.791593
216.0,1.798062
216.5,1.667761
217.0,1.602169
217.5,1.594334
218.0,1.642485
218.5,1.707299
