wavelength (nm),flux (F_lambda)
115.0,0.005568
115.5,0.006262
116.0,0.005137
116.5,0.000393
117.0,0.000000
117.5,0.000000
118.0,0.001373
118.5,0.000916
119.0,0.000000
119.5,0.000000
120.0,0.001071
120.5,0.003755
121.0,0.015969
121.5,0.028103
122.0,0.017298
122.5,0.002997
123.0,0.000390
123.5,0.000410
124.0,0.000359
124.5,0.000237
125.0,0.000183
125.5,0.000191
126.0,0.000184
126.5,0.000000
127.0,0.000000
127.5,0.000090
128.0,0.000333
128.5,0.000305
129.0,0.000061
129.5,0.000059
130.0,0.000183
130.5,0.000000
131.0,0.000138
131.5,0.000287
132.0,0.000218
132.5,0.000136
133.0,0.000210
133.5,0.000178
134.0,0.000064
134.5,0.000008
135.0,0.000086
135.5,0.000169
136.0,0.000196
136.5,0.000253
137.0,0.000148
137.5,0.000233
138.0,0.000304
138.5,0.000270
139.0,0.000074
139.5,0.000224
140.0,0.000319
140.5,0.000432
141.0,0.000359
141.5,0.000092
142.0,0.000000
142.5,0.000141
143.0,0.000302
143.5,0.000219
144.0,0.000376
144.5,0.000779
145.0,0.000619
145.5,0.000301
146.0,0.000140
146.5,0.000196
147.0,0.000360
147.5,0.000418
148.0,0.000417
148.5,0.000301
149.0,0.000321
149.5,0.000360
150.0,0.000356
150.5,0.000341
151.0,0.000338
151.5,0.000335
152.0,0.000300
152.5,0.000315
153.0,0.000385
153.5,0.000468
154.0,0.000508
154.5,0.000761
155.0,0.000739
155.5,0.000430
156.0,0.000547
156.5,0.000574
157.0,0.000571
157.5,0.000676
158.0,0.000515
158.5,0.000507
159.0,0.000536
159.5,0.000377
160.0,0.000307
160.5,0.000476
161.0,0.000453
161.5,0.000252
162.0,0.000205
162.5,0.000318
163.0,0.000498
163.5,0.000576
164.0,0.000350
164.5,0.000464
165.0,0.000585
165.5,0.000511
166.0,0.000742
166.5,0.000773
167.0,0.000642
167.5,0.000506
168.0,0.000727
168.5,0.000714
169.0,0.000683
169.5,0.000779
170.0,0.000911
170.5,0.000751
171.0,0.000623
171.5,0.000687
172.0,0.000818
172.5,0.000907
173.0,0.000893
173.5,0.001041
174.0,0.001090
174.5,0.001294
175.0,0.001299
175.5,0.001227
176.0,0.001337
176.5,0.001547
177.0,0.001632
177.5,0.001912
178.0,0.001688
178.5,0.001502
179.0,0.001060
179.5,0.001234
180.0,0.001607
180.5,0.001778
181.0,0.002067
181.5,0.002287
182.0,0.002464
182.5,0.002345
183.0,0.002334
183.5,0.002401
184.0,0.002359
184.5,0.002176
185.0,0.002165
185.5,0.002360
186.0,0.002684
186.5,0.002867
187.0,0.003029
187.5,0.003133
188.0,0.003246
188.5,0.003450
189.0,0.003609
189.5,0.003630
190.0,0.003279
190.5,0.003357
191.0,0.003703
191.5,0.003838
192.0,0.004118
192.5,0.003953
193.0,0.003675
193.5,0.003522
194.0,0.003972
194.5,0.005003
195.0,0.005491
195.5,0.009854
196.0,0.011015
196.5,0.005380
197.0,0.000323
197.5,0.000000
198.0,0.003551
198.5,0.016503
199.0,0.017094
199.5,0.009922
200.0,0.008479
200.5,0.000000
201.0,0.000000
201.5,0.000767
202.0,0.000000
202.5,0.000000
203.0,0.000000
203.5,0.000000
204.0,0.000000
204.5,0.000373
205.0,0.005816
205.5,0.007197
206.0,0.010819
206.5,0.005270
207.0,0.004503
207.5,0.013024
208.0,0.022061
208.5,0.017165
209.0,0.013358
209.5,0.009614
210.0,0.023675
210.5,0.034581
211.0,0.034888
211.5,0.028743
212.0,0.032316
212.5,0.032005
213.0,0.010763
213.5,0.027299
214.0,0.031674
214.5,0.033861
215.0,0.036645
215.5,0.031603
216.0,0.028944
216.5,0.010309
217.0,0.000000
217.5,0.013487
218.0,0.034719
218.5,0.037250
219.0,0.027126
219.5,0.021704
220.0,0.032443
220.5,0.029835
221.0,0.038823
221.5,0.018809
222.0,0.027060
222.5,0.029675
223.0,0.020550
223.5,0.029067
224.0,0.037738
224.5,0.037000
225.0,0.020310
225.5,0.038489
226.0,0.038941
226.5,0.023029
227.0,0.017175
227.5,0.017909
228.0,0.019181
228.5,0.014817
229.0,0.025586
229.5,0.028140
230.0,0.029322
230.5,0.026618
231.0,0.031070
231.5,0.023830
232.0,0.033672
232.5,0.048272
233.0,0.037628
233.5,0.028520
234.0,0.032935
234.5,0.027579
235.0,0.027517
235.5,0.030736
236.0,0.034547
236.5,0.032288
237.0,0.036801
237.5,0.032979
238.0,0.031603
238.5,0.027428
239.0,0.031485
239.5,0.030484
240.0,0.026130
240.5,0.025533
241.0,0.027365
241.5,0.030940
242.0,0.044130
242.5,0.054071
243.0,0.059264
243.5,0.059087
244.0,0.058640
244.5,0.049586
245.0,0.029322
245.5,0.020891
246.0,0.030710
246.5,0.035729
247.0,0.034178
247.5,0.034779
248.0,0.036509
248.5,0.029697
249.0,0.022669
249.5,0.035861
250.0,0.051847
250.5,0.052269
251.0,0.045548
251.5,0.034770
252.0,0.028990
252.5,0.028073
253.0,0.035563
253.5,0.039225
254.0,0.038290
254.5,0.041406
255.0,0.046537
255.5,0.055625
256.0,0.057817
256.5,0.067586
257.0,0.082034
257.5,0.086206
258.0,0.093775
258.5,0.088422
259.0,0.082902
259.5,0.068809
260.0,0.062508
260.5,0.060557
261.0,0.057619
261.5,0.064230
262.0,0.075573
262.5,0.070124
263.0,0.074676
263.5,0.126819
264.0,0.172825
264.5,0.169926
265.0,0.160393
265.5,0.182742
266.0,0.178673
266.5,0.165413
267.0,0.173931
267.5,0.168150
268.0,0.167933
268.5,0.168133
269.0,0.156300
269.5,0.150181
270.0,0.166547
270.5,0.176380
271.0,0.167305
271.5,0.156358
272.0,0.122404
272.5,0.133590
273.0,0.143249
273.5,0.122915
274.0,0.093631
274.5,0.083948
275.0,0.095076
275.5,0.106615
276.0,0.129156
276.5,0.153599
277.0,0.166201
277.5,0.145417
278.0,0.119950
278.5,0.103618
279.0,0.070346
279.5,0.049093
280.0,0.049771
280.5,0.063799
281.0,0.090759
281.5,0.144412
282.0,0.176345
282.5,0.188719
283.0,0.201244
283.5,0.199941
284.0,0.187501
284.5,0.152344
285.0,0.102288
285.5,0.120733
286.0,0.191419
286.5,0.216792
287.0,0.211284
287.5,0.209221
288.0,0.188852
288.5,0.225110
289.0,0.246785
289.5,0.251988
290.0,0.273220
290.5,0.282050
291.0,0.292369
291.5,0.300272
292.0,0.289217
292.5,0.275402
293.0,0.279604
293.5,0.288561
294.0,0.293069
294.5,0.298673
295.0,0.298728
295.5,0.310851
296.0,0.310574
296.5,0.282768
297.0,0.290084
297.5,0.313385
298.0,0.288678
298.5,0.269023
299.0,0.296222
299.5,0.298233
300.0,0.271526
300.5,0.282799
301.0,0.308869
