wavelength (nm),flux (F_lambda)
115.0,0.005969
115.5,0.004731
116.0,0.000000
116.5,0.000000
117.0,0.000000
117.5,0.000000
118.0,0.000000
118.5,0.000000
119.0,0.000000
119.5,0.000000
120.0,0.001764
120.5,0.005819
121.0,0.012407
121.5,0.009054
122.0,0.000215
122.5,0.000000
123.0,0.000000
123.5,0.000000
124.0,0.000000
124.5,0.000638
125.0,0.000000
125.5,0.000000
126.0,0.000000
126.5,0.000000
127.0,0.000000
127.5,0.000000
128.0,0.000000
128.5,0.000000
129.0,0.000000
129.5,0.000102
130.0,0.000528
130.5,0.000860
131.0,0.000000
131.5,0.000000
132.0,0.000000
132.5,0.000000
133.0,0.000000
133.5,0.000000
134.0,0.000000
134.5,0.000000
135.0,0.000348
135.5,0.000000
136.0,0.000000
136.5,0.000000
137.0,0.000000
137.5,0.000381
138.0,0.000000
138.5,0.000000
139.0,0.000000
139.5,0.000000
140.0,0.000000
140.5,0.000000
141.0,0.000000
141.5,0.000000
142.0,0.000000
142.5,0.000338
143.0,0.000665
143.5,0.000579
144.0,0.000425
144.5,0.001004
145.0,0.001246
145.5,0.000728
146.0,0.000525
146.5,0.000937
147.0,0.000696
147.5,0.000310
148.0,0.000082
148.5,0.000000
149.0,0.000713
149.5,0.000353
150.0,0.000674
150.5,0.000818
151.0,0.001224
151.5,0.000269
152.0,0.000751
152.5,0.000792
153.0,0.001664
153.5,0.001390
154.0,0.001528
154.5,0.001943
155.0,0.001872
155.5,0.001271
156.0,0.001531
156.5,0.001755
157.0,0.002661
157.5,0.002112
158.0,0.001750
158.5,0.002334
159.0,0.008488
159.5,0.026174
160.0,0.010412
160.5,0.002361
161.0,0.002453
161.5,0.002433
162.0,0.001924
162.5,0.001584
163.0,0.002381
163.5,0.002072
164.0,0.002138
164.5,0.002063
165.0,0.003009
165.5,0.004107
166.0,0.004334
166.5,0.003058
167.0,0.003749
167.5,0.004777
168.0,0.003703
168.5,0.003826
169.0,0.005125
169.5,0.006445
170.0,0.007920
170.5,0.009690
171.0,0.012060
171.5,0.014955
172.0,0.014675
172.5,0.016508
173.0,0.016193
173.5,0.015338
174.0,0.017575
174.5,0.022378
175.0,0.027248
175.5,0.029240
176.0,0.028248
176.5,0.032526
177.0,0.041115
177.5,0.047107
178.0,0.046000
178.5,0.041174
179.0,0.042598
179.5,0.049586
180.0,0.047418
180.5,0.043208
181.0,0.048194
181.5,0.050268
182.0,0.054556
182.5,0.053713
183.0,0.053062
183.5,0.048348
184.0,0.039741
184.5,0.034436
185.0,0.039179
185.5,0.045278
186.0,0.051149
186.5,0.060106
187.0,0.061340
187.5,0.061188
188.0,0.067462
188.5,0.067315
189.0,0.064668
189.5,0.060094
190.0,0.060946
190.5,0.066538
191.0,0.072936
191.5,0.078558
192.0,0.072207
192.5,0.054513
193.0,0.045488
193.5,0.063009
194.0,0.088638
194.5,0.096339
195.0,0.094572
195.5,0.088699
196.0,0.081683
196.5,0.058012
197.0,0.065477
197.5,0.093118
198.0,0.088889
198.5,0.093306
199.0,0.075967
199.5,0.054981
200.0,0.089621
200.5,0.095332
201.0,0.083840
201.5,0.115478
202.0,0.108842
202.5,0.096157
203.0,0.082037
203.5,0.094347
204.0,0.111908
204.5,0.111037
205.0,0.113821
205.5,0.120521
206.0,0.133660
206.5,0.115666
207.0,0.137839
207.5,0.144497
208.0,0.147968
208.5,0.158597
209.0,0.151783
209.5,0.133675
210.0,0.126341
210.5,0.139790
211.0,0.155895
211.5,0.174264
212.0,0.154789
212.5,0.178115
213.0,0.184996
213.5,0.152278
214.0,0.143645
214.5,0.163773
215.0,0.173058
215.5,0.174502
216.0,0.172292
216.5,0.147016
217.0,0.157107
217.5,0.120589
218.0,0.121036
218.5,0.147005
219.0,0.172876
219.5,0.190311
220.0,0.198901
220.5,0.196739
221.0,0.183709
221.5,0.143017
222.0,0.130447
222.5,0.138230
223.0,0.137395
223.5,0.170781
224.0,0.186783
224.5,0.164373
225.0,0.174218
225.5,0.173325
226.0,0.165796
226.5,0.157215
227.0,0.148411
227.5,0.135972
228.0,0.145375
228.5,0.152818
229.0,0.173594
