wavelength (nm),flux (F_lambda)
115.0,1.530129
115.5,1.032613
116.0,0.727280
116.5,0.532408
117.0,0.420349
117.5,0.408327
118.0,0.316608
118.5,0.185472
119.0,0.000000
119.5,0.000000
120.0,0.000000
120.5,0.047121
121.0,0.077969
121.5,0.026013
122.0,0.050548
122.5,0.078596
123.0,0.149855
123.5,0.222803
124.0,0.395202
124.5,0.604009
125.0,0.774908
125.5,0.781932
126.0,0.591078
126.5,0.841718
127.0,1.344341
127.5,1.535049
128.0,1.777005
128.5,1.884654
129.0,1.725357
129.5,1.750093
130.0,1.487000
130.5,1.077810
131.0,1.384106
131.5,2.206183
132.0,2.422284
132.5,2.284753
133.0,1.962179
133.5,1.874251
134.0,2.490498
134.5,2.669820
135.0,2.444915
135.5,2.398290
136.0,2.265369
136.5,2.151433
137.0,2.333635
137.5,2.385022
138.0,2.329112
138.5,2.399833
139.0,2.326815
139.5,2.328483
140.0,2.373931
140.5,2.307319
141.0,2.147877
141.5,2.222971
142.0,2.274531
142.5,2.375390
143.0,2.342671
143.5,2.258733
144.0,2.455420
144.5,2.595183
145.0,2.791346
145.5,2.912509
146.0,2.812431
146.5,2.571198
147.0,2.468624
147.5,2.566960
148.0,2.577019
148.5,2.624894
149.0,2.781281
149.5,2.887620
150.0,3.004266
150.5,2.830476
151.0,2.425326
151.5,2.434479
152.0,2.638440
152.5,2.493302
153.0,2.305759
153.5,2.268027
154.0,2.614113
154.5,2.668270
155.0,2.547747
155.5,2.539789
156.0,2.433079
156.5,2.461446
157.0,2.505315
157.5,2.488177
158.0,2.542481
158.5,2.532119
159.0,2.507063
159.5,2.460837
160.0,2.416219
160.5,2.239324
161.0,2.342167
161.5,2.479672
162.0,2.341182
162.5,2.326364
163.0,2.283692
163.5,2.315428
164.0,2.295526
164.5,2.289264
165.0,2.197891
165.5,2.054637
166.0,2.091579
166.5,2.183779
167.0,2.106704
167.5,2.080831
168.0,2.233098
168.5,2.270366
169.0,2.357567
169.5,2.368908
170.0,2.397221
170.5,2.309198
171.0,2.277816
171.5,2.176751
172.0,2.053647
172.5,1.976786
173.0,2.070199
173.5,2.129949
174.0,2.262803
174.5,2.249371
175.0,2.260929
175.5,2.314730
176.0,2.223958
176.5,2.107936
177.0,2.149833
177.5,2.135176
178.0,2.102371
178.5,1.862154
179.0,1.470473
179.5,2.081517
180.0,2.382131
180.5,2.389151
181.0,2.329073
181.5,2.335060
182.0,2.304096
182.5,2.320960
183.0,2.293537
183.5,2.228563
184.0,2.147863
184.5,2.044985
185.0,2.047039
185.5,2.115469
186.0,2.112531
186.5,2.131176
187.0,2.172777
187.5,2.151896
188.0,2.126149
188.5,2.170325
189.0,2.130477
189.5,2.107962
190.0,2.028143
190.5,2.060184
191.0,2.109970
191.5,2.128251
192.0,2.185758
192.5,2.096878
193.0,1.987880
193.5,2.027407
194.0,2.128989
194.5,2.162992
195.0,1.989731
195.5,1.670168
196.0,1.882841
196.5,2.081528
197.0,1.915743
197.5,1.806421
198.0,1.666769
198.5,1.776715
199.0,1.927760
199.5,1.939577
200.0,1.890745
200.5,1.836612
201.0,1.794220
201.5,1.722255
202.0,1.714334
202.5,1.950982
203.0,1.721025
203.5,1.659433
204.0,1.710757
204.5,1.554468
205.0,1.525779
205.5,1.627946
206.0,1.591063
206.5,1.506293
207.0,1.604881
207.5,1.762373
208.0,1.740462
208.5,1.524151
209.0,1.525644
209.5,1.486625
210.0,1.365308
210.5,1.611300
211.0,1.540685
211.5,1.491583
212.0,1.546979
212.5,1.672688
213.0,1.457759
213.5,1.257380
214.0,1.397400
214.5,1.664286
215.0,1.653390
215.5,1.542569
216.0,1.430310
216.5,1.194159
217.0,1.087850
217.5,1.284608
218.0,1.473794
218.5,1.531972
219.0,1.448783
219.5,1.275542
220.0,1.404543
220.5,1.390380
221.0,1.415910
221.5,1.348237
222.0,1.510118
222.5,1.417200
223.0,1.241287
223.5,1.195696
224.0,1.070964
224.5,1.198256
225.0,1.153123
225.5,1.195998
226.0,1.393165
226.5,1.443903
227.0,1.236381
227.5,1.351371
228.0,1.298198
228.5,1.349646
229.0,1.252019
229.5,1.103606
230.0,1.151127
230.5,1.373259
231.0,1.451926
231.5,1.112816
232.0,1.147554
232.5,1.245745
233.0,1.119097
233.5,1.040088
234.0,1.167898
234.5,1.259635
235.0,1.314895
235.5,1.356719
236.0,1.348216
236.5,1.312451
237.0,1.297205
237.5,1.159246
238.0,1.118804
238.5,1.189555
239.0,1.150059
239.5,1.115419
240.0,1.135242
240.5,1.074864
241.0,1.059608
241.5,1.169519
242.0,1.194173
242.5,1.248925
243.0,1.305387
243.5,1.384207
244.0,1.386537
244.5,1.230252
245.0,1.137837
245.5,1.170566
246.0,1.289418
246.5,1.327639
247.0,1.123647
