wavelength (nm),flux (F_lambda)
115.0,80.717331
115.5,58.822697
116.0,46.084198
116.5,43.013996
117.0,35.115273
117.5,27.668774
118.0,32.747818
118.5,34.962406
119.0,27.112854
119.5,24.834612
120.0,24.910772
120.5,20.042112
121.0,12.891719
121.5,9.822898
122.0,18.641714
122.5,29.074123
123.0,33.424278
123.5,36.043472
124.0,37.187851
124.5,36.164307
125.0,35.131752
125.5,35.547283
126.0,36.050880
126.5,38.114735
127.0,40.016357
127.5,40.059788
128.0,39.881683
128.5,39.547867
129.0,37.829453
129.5,33.898540
130.0,32.102943
130.5,34.797359
131.0,38.057842
131.5,39.087440
132.0,38.809902
132.5,36.536625
133.0,34.586662
133.5,32.473209
134.0,33.958599
134.5,34.813446
135.0,35.428848
135.5,35.498512
136.0,34.323513
136.5,33.512302
137.0,33.319435
137.5,32.093548
138.0,30.678148
138.5,28.514946
139.0,24.248201
139.5,22.666229
140.0,23.572512
140.5,25.771519
141.0,27.755444
141.5,27.260014
142.0,26.929907
142.5,26.052290
143.0,26.712805
143.5,27.740740
144.0,28.041786
144.5,27.773335
145.0,27.969456
145.5,27.160017
146.0,26.948801
146.5,27.089550
147.0,27.623365
147.5,27.542501
148.0,27.390110
148.5,28.052855
149.0,28.241182
149.5,26.874910
150.0,25.082266
150.5,24.744677
151.0,24.673874
151.5,23.699249
152.0,23.926367
152.5,21.895563
153.0,19.742727
153.5,18.741011
154.0,16.918783
154.5,14.698949
155.0,16.165497
155.5,19.253212
156.0,19.380663
156.5,19.505070
157.0,20.150513
157.5,20.539524
158.0,20.746939
158.5,21.407219
159.0,21.091061
159.5,19.972979
160.0,19.016699
160.5,17.977081
161.0,17.268639
161.5,17.784643
162.0,17.931824
162.5,17.916063
163.0,18.084490
163.5,18.447086
164.0,18.788988
164.5,19.650757
165.0,19.437553
165.5,18.264404
166.0,17.963568
166.5,18.425690
167.0,18.162043
167.5,18.947903
168.0,20.172016
168.5,19.725855
169.0,18.965555
169.5,18.605291
170.0,18.273268
170.5,18.035425
171.0,17.620743
171.5,16.938257
172.0,16.045950
172.5,16.533163
173.0,17.643862
173.5,18.541063
174.0,18.265173
174.5,17.875513
175.0,17.777700
175.5,18.274220
176.0,18.694607
176.5,18.602907
177.0,17.915865
177.5,17.552011
178.0,17.482634
178.5,16.004702
179.0,13.397943
179.5,15.812195
180.0,17.246275
180.5,16.967152
181.0,16.551691
181.5,16.652954
182.0,17.005144
182.5,17.016474
183.0,16.890469
