wavelength (nm),flux (F_lambda)
115.0,18.542936
115.5,14.136545
116.0,11.919143
116.5,11.779259
117.0,9.762265
117.5,7.220887
118.0,8.682664
118.5,9.957264
119.0,8.457760
119.5,6.953805
120.0,6.227396
120.5,4.113087
121.0,2.305570
121.5,1.430713
122.0,2.270001
122.5,4.932450
123.0,7.242015
123.5,8.517392
124.0,10.999514
124.5,12.740422
125.0,11.770794
125.5,11.528381
126.0,11.624524
126.5,12.365453
127.0,13.371647
127.5,13.174253
128.0,13.423655
128.5,13.620823
129.0,13.066373
129.5,11.582065
130.0,10.503545
130.5,11.337629
131.0,13.339665
131.5,13.905221
132.0,13.874176
132.5,13.134554
133.0,12.728038
133.5,12.122665
134.0,12.642124
134.5,13.045950
135.0,13.440733
135.5,13.362515
136.0,13.376679
136.5,12.916781
137.0,12.877142
137.5,12.522546
138.0,11.733785
138.5,10.257283
139.0,8.399930
139.5,7.539846
140.0,8.454216
140.5,11.062323
141.0,11.937019
141.5,11.267971
142.0,10.752566
142.5,10.699656
143.0,10.857351
143.5,11.328670
144.0,11.648527
144.5,11.664165
145.0,11.602025
145.5,11.425522
146.0,11.636420
146.5,11.678591
147.0,11.396524
147.5,11.613752
148.0,11.681073
148.5,11.800900
149.0,12.218400
149.5,11.728424
150.0,10.859453
150.5,10.490219
151.0,10.932198
151.5,10.496234
152.0,10.712584
152.5,10.094133
153.0,8.887795
153.5,7.928061
154.0,7.030559
154.5,6.091876
155.0,7.285466
155.5,9.459193
156.0,9.293335
156.5,8.596461
157.0,8.875094
157.5,9.207455
158.0,9.200174
158.5,9.720006
159.0,10.145975
159.5,9.652195
160.0,8.956169
160.5,8.448747
161.0,8.054263
161.5,8.048204
162.0,8.223859
162.5,8.387957
163.0,8.344771
163.5,8.695971
164.0,9.086147
164.5,9.523942
165.0,9.577396
165.5,8.889486
166.0,8.393157
166.5,8.724938
167.0,8.785401
167.5,8.820661
168.0,9.523176
168.5,9.644064
169.0,9.313076
169.5,9.005668
170.0,8.984389
170.5,8.759663
171.0,8.400834
171.5,8.120222
172.0,7.646191
172.5,7.774899
173.0,8.537568
173.5,9.056209
174.0,9.058690
174.5,8.901229
175.0,8.763890
175.5,8.848495
176.0,9.296968
176.5,9.215663
177.0,8.972475
177.5,8.646343
178.0,8.659920
178.5,8.536419
179.0,7.614342
179.5,7.959579
180.0,8.987189
180.5,8.721100
181.0,8.252550
181.5,8.276275
182.0,8.504154
182.5,8.486590
183.0,8.353345
183.5,8.316643
184.0,7.847392
184.5,7.352848
185.0,7.067659
185.5,6.927184
186.0,7.108367
186.5,7.265840
187.0,7.406098
187.5,7.448066
188.0,7.210659
188.5,6.549748
189.0,6.208361
189.5,6.230752
190.0,6.417120
190.5,6.359452
191.0,6.272472
191.5,6.016985
192.0,5.804446
192.5,5.619148
193.0,5.808922
193.5,6.280735
194.0,6.257058
194.5,6.236588
195.0,6.096031
195.5,5.794066
196.0,5.552063
196.5,5.309665
197.0,5.600739
197.5,6.318017
198.0,6.178501
198.5,6.040146
199.0,5.318582
199.5,4.706917
200.0,4.847108
200.5,5.117179
201.0,5.138269
201.5,5.291081
202.0,5.439746
202.5,5.433032
203.0,5.183762
203.5,5.024814
204.0,5.165782
204.5,5.020845
205.0,4.993746
205.5,4.646531
206.0,4.241974
206.5,4.180802
207.0,4.275816
207.5,4.647382
208.0,4.755407
208.5,4.520142
209.0,4.415207
209.5,4.135436
210.0,3.961527
210.5,3.986300
211.0,4.089375
211.5,4.273704
212.0,4.368634
212.5,4.272621
213.0,4.208490
213.5,4.058974
214.0,3.834387
214.5,3.863133
215.0,3.547711
215.5,3.931473
216.0,3.925395
216.5,3.662981
217.0,3.699032
217.5,3.523032
218.0,3.546777
218.5,3.742956
219.0,3.910283
219.5,3.995132
220.0,4.009558
220.5,3.812891
221.0,3.554938
221.5,3.327727
222.0,3.302611
222.5,3.468048
223.0,3.304319
223.5,3.336909
224.0,3.315953
224.5,3.195403
225.0,3.539948
225.5,3.908410
226.0,4.010441
226.5,3.770591
227.0,3.629416
227.5,3.851817
228.0,3.768367
228.5,3.831860
229.0,3.930554
229.5,3.927634
230.0,3.743139
230.5,3.811755
231.0,4.135800
231.5,4.407317
232.0,4.393211
232.5,4.190468
233.0,4.191853
233.5,4.378320
234.0,4.329858
234.5,4.385186
235.0,4.467404
235.5,4.598412
236.0,4.559661
236.5,4.476523
237.0,4.622719
237.5,4.774196
238.0,4.593729
238.5,4.601943
239.0,4.648300
239.5,4.640501
240.0,4.596341
240.5,4.611214
241.0,4.572929
241.5,4.584638
242.0,4.875064
242.5,4.822049
243.0,4.997796
243.5,5.029665
244.0,5.079566
244.5,5.247103
245.0,5.294883
245.5,5.424548
246.0,5.566860
246.5,5.624485
247.0,5.466976
247.5,5.162396
248.0,5.080262
248.5,5.433449
249.0,5.229093
249.5,5.193369
250.0,5.370658
250.5,5.472531
251.0,5.389216
251.5,5.314604
252.0,5.214188
252.5,5.240231
253.0,5.464796
253.5,5.663929
254.0,5.423917
254.5,5.289586
255.0,5.318153
255.5,5.352921
256.0,5.328529
256.5,5.452967
257.0,5.625252
257.5,5.697624
258.0,5.112537
258.5,4.717954
259.0,5.008236
259.5,5.457837
260.0,5.525336
260.5,5.413980
261.0,5.429650
261.5,5.583526
262.0,5.497127
262.5,5.690047
263.0,5.803455
263.5,5.801643
264.0,5.836733
264.5,5.721546
265.0,5.783431
265.5,5.951793
266.0,5.814925
266.5,5.674065
267.0,5.628393
267.5,5.629070
268.0,5.759202
268.5,5.882964
269.0,5.916930
269.5,5.578369
270.0,5.358015
270.5,5.452516
271.0,5.651389
271.5,5.519418
272.0,5.434038
272.5,5.354515
273.0,5.445206
273.5,5.641909
274.0,5.643839
274.5,5.473291
275.0,5.610202
275.5,5.548785
276.0,5.422689
276.5,5.468332
277.0,5.475341
277.5,5.501182
278.0,5.581436
278.5,5.484647
279.0,5.308837
279.5,5.160090
280.0,5.014067
280.5,5.120607
281.0,5.493486
281.5,5.664132
282.0,5.974752
282.5,5.709206
283.0,5.391561
283.5,5.364685
284.0,5.477468
284.5,5.510857
285.0,5.425962
285.5,5.275211
286.0,5.302787
286.5,5.449719
287.0,5.435294
287.5,5.489979
288.0,5.446650
288.5,5.464684
289.0,5.460788
289.5,5.618126
290.0,5.551094
290.5,5.509744
291.0,5.540871
291.5,5.616774
292.0,5.631705
292.5,5.509925
293.0,5.373263
293.5,5.359009
294.0,5.352992
294.5,5.403937
295.0,5.407618
295.5,5.483195
296.0,5.616919
296.5,5.482148
