wavelength (nm),flux (F_lambda)
115.0,0.003635
115.5,0.002063
116.0,0.001474
116.5,0.001403
117.0,0.002089
117.5,0.000890
118.0,0.001100
118.5,0.001237
119.0,0.000750
119.5,0.000000
120.0,0.001912
120.5,0.002674
121.0,0.009632
121.5,0.021289
122.0,0.015726
122.5,0.003618
123.0,0.000575
123.5,0.000170
124.0,0.000516
124.5,0.000340
125.0,0.000625
125.5,0.000709
126.0,0.000670
126.5,0.000537
127.0,0.000351
127.5,0.000189
128.0,0.000600
128.5,0.000402
129.0,0.000084
129.5,0.000127
130.0,0.000443
130.5,0.000832
131.0,0.000724
131.5,0.000470
132.0,0.000260
132.5,0.000110
133.0,0.000469
133.5,0.000903
134.0,0.000683
134.5,0.000370
135.0,0.000544
135.5,0.000488
136.0,0.000679
136.5,0.000343
137.0,0.000326
137.5,0.000275
138.0,0.000482
138.5,0.000443
139.0,0.000436
139.5,0.000642
140.0,0.000508
140.5,0.000360
141.0,0.000260
141.5,0.000248
142.0,0.000474
142.5,0.000428
143.0,0.000638
143.5,0.000456
144.0,0.000584
144.5,0.000755
145.0,0.000868
145.5,0.000824
146.0,0.000881
146.5,0.000856
147.0,0.001054
147.5,0.000760
148.0,0.000801
148.5,0.001086
149.0,0.000688
149.5,0.000619
150.0,0.000857
150.5,0.000831
151.0,0.000770
151.5,0.000775
152.0,0.001116
152.5,0.001232
153.0,0.001295
153.5,0.001223
154.0,0.001384
154.5,0.001567
155.0,0.002252
155.5,0.001687
156.0,0.001794
156.5,0.001821
157.0,0.001459
157.5,0.001588
158.0,0.001764
158.5,0.001461
159.0,0.001368
159.5,0.001573
160.0,0.001502
160.5,0.001482
161.0,0.001283
161.5,0.001708
162.0,0.001657
162.5,0.001632
163.0,0.001468
163.5,0.001295
164.0,0.001713
164.5,0.002038
165.0,0.001914
165.5,0.001774
166.0,0.001898
166.5,0.002226
167.0,0.002334
167.5,0.002449
168.0,0.002695
168.5,0.002919
169.0,0.003011
169.5,0.003348
170.0,0.004008
170.5,0.004880
171.0,0.005406
171.5,0.005657
172.0,0.005860
172.5,0.006258
173.0,0.007299
173.5,0.007174
174.0,0.007554
174.5,0.008848
175.0,0.010473
175.5,0.012501
176.0,0.013294
176.5,0.013425
177.0,0.015677
177.5,0.020149
178.0,0.021967
178.5,0.020505
179.0,0.019731
179.5,0.021930
180.0,0.022722
180.5,0.021019
181.0,0.019964
181.5,0.022694
182.0,0.024995
182.5,0.028236
183.0,0.027295
183.5,0.027310
184.0,0.024187
184.5,0.020082
185.0,0.017558
185.5,0.021295
186.0,0.024751
186.5,0.027832
187.0,0.033120
187.5,0.032954
188.0,0.033451
188.5,0.036070
189.0,0.036157
189.5,0.035724
190.0,0.033720
190.5,0.036074
191.0,0.038514
191.5,0.041838
192.0,0.044833
192.5,0.041196
193.0,0.030798
193.5,0.027228
194.0,0.040694
194.5,0.055712
195.0,0.058978
195.5,0.050903
196.0,0.046265
196.5,0.053160
197.0,0.034615
197.5,0.064734
198.0,0.047506
198.5,0.065885
199.0,0.047406
199.5,0.031215
200.0,0.057676
200.5,0.048003
201.0,0.038555
201.5,0.074320
202.0,0.071656
202.5,0.065006
203.0,0.068785
203.5,0.064758
204.0,0.060776
204.5,0.069431
205.0,0.083349
205.5,0.080528
206.0,0.071641
206.5,0.078231
207.0,0.101114
207.5,0.089670
208.0,0.110657
208.5,0.130941
209.0,0.123597
209.5,0.103636
210.0,0.121062
210.5,0.122430
211.0,0.129517
211.5,0.140884
212.0,0.141236
212.5,0.151000
213.0,0.172057
213.5,0.135861
214.0,0.129792
214.5,0.125561
215.0,0.143223
215.5,0.162731
216.0,0.153187
216.5,0.129064
217.0,0.131901
217.5,0.116925
218.0,0.105891
218.5,0.117032
219.0,0.161894
219.5,0.170484
220.0,0.172117
220.5,0.161817
221.0,0.157526
221.5,0.145223
222.0,0.131301
222.5,0.136992
223.0,0.137459
223.5,0.146119
224.0,0.154632
224.5,0.145280
225.0,0.157083
225.5,0.145402
226.0,0.143929
226.5,0.133613
227.0,0.129428
227.5,0.109914
228.0,0.096942
228.5,0.122665
229.0,0.163736
229.5,0.158075
230.0,0.143735
230.5,0.131046
231.0,0.145302
231.5,0.160893
232.0,0.147012
232.5,0.140769
233.0,0.155271
233.5,0.135626
234.0,0.108255
234.5,0.090759
235.0,0.075146
235.5,0.080173
236.0,0.106046
236.5,0.101891
237.0,0.089020
237.5,0.097590
238.0,0.113764
238.5,0.107211
239.0,0.073075
239.5,0.087605
240.0,0.094939
240.5,0.070479
241.0,0.078552
241.5,0.070759
242.0,0.080377
242.5,0.129003
243.0,0.159735
243.5,0.151120
244.0,0.149491
244.5,0.151248
245.0,0.163765
245.5,0.141399
246.0,0.125815
246.5,0.121061
247.0,0.113816
247.5,0.119337
248.0,0.127369
248.5,0.123655
249.0,0.114844
249.5,0.096875
250.0,0.108844
250.5,0.143772
251.0,0.145582
251.5,0.138023
252.0,0.115691
252.5,0.090670
253.0,0.088676
253.5,0.093432
254.0,0.102848
254.5,0.106354
255.0,0.112788
255.5,0.125148
256.0,0.145405
256.5,0.156214
257.0,0.178218
257.5,0.198814
258.0,0.163058
258.5,0.168007
259.0,0.188982
259.5,0.192132
260.0,0.175712
260.5,0.143549
261.0,0.150080
261.5,0.135753
262.0,0.137004
262.5,0.157228
263.0,0.162791
263.5,0.148873
264.0,0.207157
264.5,0.308884
265.0,0.344581
265.5,0.333426
266.0,0.341301
266.5,0.331876
267.0,0.294697
267.5,0.297227
