wavelength (nm),flux (F_lambda)
115.0,8.812428
115.5,6.167391
116.0,4.715561
116.5,4.557346
117.0,4.027706
117.5,3.710251
118.0,3.672979
118.5,2.774594
119.0,1.559010
119.5,1.061725
120.0,0.863010
120.5,0.445760
121.0,0.229535
121.5,0.216155
122.0,0.254010
122.5,0.483809
123.0,1.192081
123.5,2.093713
124.0,2.976419
124.5,3.537647
125.0,3.779929
125.5,3.714380
126.0,3.179753
126.5,3.424536
127.0,4.316565
127.5,4.567637
128.0,4.852520
128.5,5.028935
129.0,4.810798
129.5,4.422797
130.0,3.773776
130.5,3.294207
131.0,3.917732
131.5,5.151247
132.0,5.518323
132.5,5.263555
133.0,4.815670
133.5,4.562165
134.0,5.236618
134.5,5.553298
135.0,5.308022
135.5,5.268887
136.0,5.096358
136.5,4.828528
137.0,4.806313
137.5,4.927198
138.0,4.988113
138.5,4.967805
139.0,4.988962
139.5,4.855275
140.0,4.925387
140.5,4.798651
141.0,4.667179
141.5,4.744822
142.0,4.797952
142.5,4.924076
143.0,4.850498
143.5,4.759202
144.0,4.947818
144.5,5.139431
145.0,5.324354
145.5,5.405449
146.0,5.330183
146.5,5.153117
147.0,5.052991
147.5,5.008876
148.0,4.945396
148.5,4.923493
149.0,5.089139
149.5,5.288529
150.0,5.369017
150.5,5.041369
151.0,4.821732
151.5,4.884880
152.0,4.942103
152.5,4.725577
153.0,4.495641
153.5,4.543299
154.0,4.901769
154.5,4.945507
155.0,4.757374
155.5,4.634947
156.0,4.439932
156.5,4.400276
157.0,4.442527
157.5,4.435236
158.0,4.481184
158.5,4.488577
159.0,4.472840
159.5,4.444927
160.0,4.299520
160.5,4.127983
161.0,4.142284
161.5,4.171114
162.0,4.136080
162.5,4.096307
163.0,4.097360
163.5,4.058544
164.0,3.958416
164.5,3.942535
165.0,3.896525
165.5,3.732743
166.0,3.751202
166.5,3.852310
167.0,3.747429
167.5,3.739964
168.0,3.851405
168.5,3.870361
169.0,3.887115
169.5,3.935157
170.0,3.912316
170.5,3.791790
171.0,3.738036
171.5,3.622535
172.0,3.539893
172.5,3.494502
173.0,3.539825
173.5,3.623379
174.0,3.704800
174.5,3.730980
175.0,3.750655
175.5,3.788056
176.0,3.639970
176.5,3.555390
177.0,3.590723
177.5,3.612492
178.0,3.573114
178.5,3.265473
179.0,3.141264
179.5,3.577003
180.0,3.724779
180.5,3.713564
181.0,3.708950
181.5,3.708344
182.0,3.678937
182.5,3.600761
183.0,3.534653
183.5,3.501604
184.0,3.453778
184.5,3.391884
185.0,3.311251
185.5,3.221830
186.0,3.214105
186.5,3.296146
187.0,3.395254
187.5,3.427744
188.0,3.372869
188.5,3.286610
189.0,3.230502
189.5,3.229020
190.0,3.246016
190.5,3.206280
191.0,3.156994
191.5,3.123067
192.0,3.132881
192.5,3.140084
193.0,3.156425
193.5,3.211037
194.0,3.220200
194.5,3.234959
195.0,3.195815
195.5,3.080716
196.0,3.023171
196.5,3.041502
197.0,3.005060
197.5,3.068569
198.0,3.105919
198.5,3.084626
199.0,3.052121
199.5,2.935009
200.0,2.895565
200.5,2.944070
201.0,2.910051
201.5,2.901417
202.0,2.925854
202.5,2.904773
203.0,2.869478
203.5,2.828075
204.0,2.834707
204.5,2.851130
205.0,2.928317
205.5,2.892254
206.0,2.734667
206.5,2.743331
207.0,2.730439
207.5,2.807245
208.0,2.857886
208.5,2.803126
209.0,2.824564
209.5,2.792799
210.0,2.694023
210.5,2.631043
211.0,2.665065
211.5,2.705478
212.0,2.665120
212.5,2.671198
213.0,2.716375
213.5,2.578115
214.0,2.489666
214.5,2.505989
215.0,2.531514
215.5,2.625737
216.0,2.565375
216.5,2.446628
217.0,2.372672
217.5,2.364653
218.0,2.370203
218.5,2.423297
219.0,2.477057
219.5,2.488415
220.0,2.454274
220.5,2.376944
221.0,2.309668
221.5,2.258557
222.0,2.258657
222.5,2.258162
223.0,2.143321
223.5,2.249133
224.0,2.306924
224.5,2.214968
225.0,2.171792
225.5,2.216042
226.0,2.211225
226.5,2.190758
227.0,2.195214
227.5,2.317105
228.0,2.398705
228.5,2.276968
229.0,2.270036
229.5,2.289646
230.0,2.256342
230.5,2.255525
231.0,2.165802
231.5,2.175349
232.0,2.173585
232.5,2.159663
233.0,2.083771
233.5,2.061994
234.0,2.023670
234.5,1.971175
235.0,2.001558
235.5,2.017327
236.0,2.079232
236.5,2.033424
237.0,2.047061
237.5,2.045647
238.0,1.947506
238.5,1.854615
239.0,1.846601
239.5,1.879629
240.0,1.899134
240.5,1.922323
241.0,1.857445
241.5,1.907237
242.0,1.980163
242.5,1.953243
243.0,1.991122
243.5,1.950140
244.0,1.934614
244.5,1.982210
245.0,1.998564
245.5,2.046088
246.0,2.069074
246.5,2.054247
247.0,1.982183
247.5,1.923599
248.0,1.940809
248.5,1.997477
249.0,1.962035
249.5,1.960430
250.0,2.058428
250.5,2.096335
251.0,2.004116
251.5,1.993046
252.0,1.961665
252.5,1.888846
253.0,1.927157
253.5,1.957394
254.0,1.900590
254.5,1.889159
255.0,1.902898
255.5,1.934354
256.0,1.935545
256.5,1.952353
257.0,2.020809
257.5,2.026719
258.0,1.797967
258.5,1.720912
259.0,1.889328
259.5,2.006838
260.0,1.997688
260.5,1.929899
261.0,1.898495
261.5,1.918747
262.0,1.969400
262.5,1.965911
263.0,1.905583
263.5,1.922887
264.0,1.959981
264.5,1.982432
265.0,2.032844
265.5,2.024024
266.0,1.986029
266.5,1.934622
267.0,1.877588
267.5,1.911473
268.0,1.970839
268.5,2.005542
269.0,1.985835
269.5,1.905826
270.0,1.828700
270.5,1.833359
271.0,1.837872
271.5,1.835060
272.0,1.846869
272.5,1.831535
273.0,1.828527
273.5,1.845137
274.0,1.831841
274.5,1.777123
275.0,1.769730
275.5,1.763854
276.0,1.766931
276.5,1.792847
277.0,1.760240
277.5,1.757679
278.0,1.798761
278.5,1.769072
279.0,1.773197
279.5,1.774599
280.0,1.672210
280.5,1.658659
281.0,1.757456
281.5,1.843436
282.0,1.881906
282.5,1.836142
283.0,1.745348
283.5,1.717346
284.0,1.767980
284.5,1.772230
285.0,1.787416
285.5,1.785121
286.0,1.800235
286.5,1.776666
287.0,1.732985
287.5,1.782351
288.0,1.757716
288.5,1.750935
289.0,1.757325
289.5,1.776239
290.0,1.781335
290.5,1.808654
291.0,1.815458
291.5,1.834475
292.0,1.811264
292.5,1.745312
293.0,1.740328
293.5,1.738310
294.0,1.691872
294.5,1.737301
295.0,1.760576
295.5,1.802014
296.0,1.786848
296.5,1.744155
297.0,1.724534
297.5,1.743874
298.0,1.753065
