wavelength (nm),flux (F_lambda)
115.0,8.453187
115.5,6.820466
116.0,6.227903
116.5,6.314741
117.0,5.703541
117.5,4.743167
118.0,5.545461
118.5,5.835412
119.0,4.442760
119.5,3.425070
120.0,2.707309
120.5,1.277817
121.0,0.887630
121.5,0.796896
122.0,1.695169
122.5,3.131439
123.0,4.415824
123.5,5.905135
124.0,7.478426
124.5,7.328770
125.0,6.638159
125.5,6.976542
126.0,5.670106
126.5,5.773029
127.0,7.129881
127.5,6.993999
128.0,7.318699
128.5,7.182537
129.0,6.458522
129.5,5.356989
130.0,4.642964
130.5,4.978525
131.0,6.399639
131.5,8.033667
132.0,8.199872
132.5,7.168270
133.0,6.412168
133.5,5.946573
134.0,7.255865
134.5,7.486057
135.0,7.843868
135.5,7.777391
136.0,7.351834
136.5,6.706155
137.0,6.762109
137.5,6.734920
138.0,6.718630
138.5,6.922940
139.0,6.306220
139.5,5.741408
140.0,6.175116
140.5,6.660765
141.0,6.831835
141.5,6.506279
142.0,6.249966
142.5,6.823714
143.0,7.236362
143.5,7.162015
144.0,7.610860
144.5,7.614293
145.0,7.792153
145.5,7.672908
146.0,7.803586
146.5,7.441377
147.0,6.985239
147.5,7.022460
148.0,7.066513
148.5,7.159101
149.0,7.542347
149.5,7.014956
150.0,6.774666
150.5,6.577842
151.0,6.540220
151.5,6.469320
152.0,6.735830
152.5,6.257535
153.0,5.739502
153.5,5.526872
154.0,5.636603
154.5,4.892794
155.0,5.276331
155.5,6.208998
156.0,5.954300
156.5,5.983721
157.0,6.006270
157.5,6.126379
158.0,6.237036
158.5,6.442217
159.0,6.548567
159.5,6.297031
160.0,5.896742
160.5,5.710594
161.0,5.667091
161.5,5.983460
162.0,5.979784
162.5,5.939276
163.0,5.942705
163.5,5.995558
164.0,6.017573
164.5,6.101079
165.0,6.031672
165.5,5.740652
166.0,5.694307
166.5,6.049489
167.0,5.892515
167.5,5.770488
168.0,6.138637
168.5,6.091805
169.0,5.780603
169.5,5.657226
170.0,5.729993
170.5,5.539926
171.0,5.094034
171.5,4.942769
172.0,4.638016
172.5,4.892010
173.0,5.406663
173.5,5.536167
174.0,5.421625
174.5,5.152807
175.0,5.126394
175.5,5.589442
176.0,5.419081
176.5,5.402972
177.0,5.327959
177.5,5.293413
178.0,5.684301
178.5,5.473256
179.0,4.970935
179.5,5.558799
180.0,6.059553
180.5,5.872593
181.0,5.627327
181.5,5.501031
182.0,5.425435
182.5,5.546395
183.0,5.384350
183.5,5.263122
184.0,4.945451
184.5,4.559691
185.0,4.256236
185.5,4.166877
186.0,4.241334
186.5,4.456493
187.0,4.905108
187.5,5.036115
188.0,4.598895
188.5,4.005392
189.0,3.709297
189.5,3.770338
190.0,4.123675
190.5,4.282934
191.0,4.165008
191.5,3.834182
192.0,3.731555
192.5,3.605623
193.0,3.723879
193.5,4.113236
194.0,4.213595
194.5,4.269259
195.0,4.094551
195.5,3.925403
196.0,3.610398
196.5,3.521355
197.0,3.625107
197.5,4.065402
198.0,4.309789
198.5,4.306828
199.0,3.889534
199.5,3.486808
200.0,3.492100
200.5,3.555412
201.0,3.443694
201.5,3.797916
202.0,4.048384
202.5,4.140805
203.0,4.193077
203.5,4.128282
204.0,3.880551
204.5,3.653858
205.0,3.783982
205.5,3.915621
206.0,3.761540
206.5,3.483114
207.0,3.673074
207.5,3.835754
208.0,3.915125
208.5,4.034917
209.0,3.871928
209.5,3.630244
210.0,3.527285
210.5,3.588001
211.0,3.545298
211.5,3.666752
212.0,3.626292
212.5,3.570884
213.0,3.877702
213.5,3.720905
214.0,3.569581
214.5,3.498788
215.0,3.390326
215.5,3.401888
216.0,3.673706
216.5,3.668223
217.0,3.515661
217.5,3.465117
218.0,3.372951
218.5,3.262558
219.0,3.412925
219.5,3.664236
220.0,3.630501
220.5,3.520231
221.0,3.313549
221.5,3.263893
222.0,3.186123
222.5,2.924172
223.0,2.891565
223.5,3.013244
224.0,3.140844
224.5,3.158448
225.0,3.180698
225.5,3.238302
226.0,3.143909
226.5,3.010877
227.0,3.204510
227.5,3.304211
228.0,3.278348
228.5,3.115928
229.0,3.319339
229.5,3.419526
230.0,3.317510
230.5,3.112665
231.0,3.252322
231.5,3.393535
232.0,3.217673
232.5,3.197380
233.0,3.124184
233.5,3.118755
234.0,3.049134
234.5,3.016743
235.0,2.870463
235.5,2.995350
236.0,3.181012
236.5,3.067150
237.0,3.057905
237.5,3.197117
238.0,3.145744
238.5,3.036075
239.0,2.850536
239.5,3.023968
240.0,3.090254
240.5,3.188559
241.0,3.109303
241.5,2.989799
242.0,2.964475
242.5,3.124454
243.0,3.312850
243.5,3.251503
244.0,3.114287
244.5,3.111737
245.0,3.197435
245.5,3.322876
246.0,3.482470
246.5,3.371446
247.0,3.171047
247.5,3.112080
248.0,3.189204
248.5,3.285073
249.0,3.277563
249.5,3.142159
250.0,3.227758
250.5,3.264635
251.0,3.318490
251.5,3.279849
252.0,3.234051
252.5,3.175274
253.0,3.224998
253.5,3.246968
254.0,3.160023
254.5,2.993512
255.0,3.037288
255.5,3.049860
256.0,3.325469
256.5,3.288934
257.0,3.188812
257.5,3.357485
258.0,3.003397
258.5,2.844652
259.0,3.213343
259.5,3.377357
260.0,3.320430
260.5,3.185418
261.0,3.252369
261.5,3.232628
262.0,3.337090
262.5,3.430027
263.0,3.276313
263.5,3.254328
264.0,3.430336
264.5,3.677916
265.0,3.687099
265.5,3.652868
266.0,3.624023
266.5,3.516521
267.0,3.361833
267.5,3.371063
268.0,3.532104
268.5,3.551646
269.0,3.581931
269.5,3.500421
270.0,3.321512
270.5,3.419938
271.0,3.396790
271.5,3.256492
272.0,3.194524
272.5,3.225823
273.0,3.286062
273.5,3.372931
274.0,3.463804
274.5,3.240925
275.0,3.160749
275.5,3.052910
276.0,3.148304
276.5,3.446646
277.0,3.432459
277.5,3.199773
278.0,3.279889
278.5,3.215502
279.0,3.157255
279.5,3.310457
280.0,3.061410
280.5,2.961999
281.0,3.094702
281.5,3.424964
282.0,3.523624
282.5,3.512173
283.0,3.287775
283.5,3.184847
284.0,3.153243
284.5,3.136017
285.0,3.230097
285.5,3.099386
286.0,3.112394
286.5,3.179616
287.0,3.276893
287.5,3.261525
288.0,3.241481
288.5,3.299707
289.0,3.289477
289.5,3.417136
290.0,3.331457
290.5,3.284175
291.0,3.374890
291.5,3.417370
292.0,3.330258
292.5,3.270788
293.0,3.200380
293.5,3.190816
294.0,3.140743
294.5,3.206220
295.0,3.151683
295.5,3.188252
296.0,3.201869
296.5,3.133044
297.0,3.154257
297.5,3.126286
298.0,3.211230
298.5,3.155229
299.0,3.097813
299.5,3.125803
300.0,3.103199
300.5,3.081987
301.0,3.077541
301.5,3.114276
302.0,3.097948
302.5,3.101895
303.0,3.085092
303.5,3.101366
304.0,3.074162
304.5,3.059790
305.0,2.995285
305.5,3.015072
306.0,2.943722
306.5,2.985589
307.0,3.025893
307.5,2.969585
308.0,2.974394
308.5,2.973590
309.0,2.981628
309.5,3.017673
310.0,3.035870
310.5,3.059184
311.0,3.002041
311.5,2.964304
312.0,2.975625
312.5,2.947289
313.0,3.031953
313.5,3.047504
314.0,3.080348
314.5,3.163608
315.0,3.200215
315.5,3.151258
316.0,2.924937
316.5,2.930842
317.0,2.939361
317.5,2.973567
318.0,2.918407
318.5,2.870018
319.0,2.876957
319.5,2.871756
320.0,2.840899
320.5,2.921793
321.0,2.972264
321.5,2.905453
322.0,2.822125
322.5,2.833982
323.0,2.908847
323.5,2.982616
324.0,3.007377
324.5,2.961125
325.0,2.909298
325.5,2.917171
