wavelength (nm),flux (F_lambda)
115.0,0.000000
115.5,0.010112
116.0,0.035476
116.5,0.000000
117.0,0.000000
117.5,0.000000
118.0,0.000000
118.5,0.000000
119.0,0.000000
119.5,0.000000
120.0,0.000000
120.5,0.001767
121.0,0.029337
121.5,0.044392
122.0,0.019819
122.5,0.007760
123.0,0.005219
123.5,0.004870
124.0,0.004600
124.5,0.000782
125.0,0.006129
125.5,0.006150
126.0,0.004974
126.5,0.004305
127.0,0.005035
127.5,0.004842
128.0,0.006096
128.5,0.004384
129.0,0.004738
129.5,0.001440
130.0,0.003983
130.5,0.003084
131.0,0.002804
131.5,0.003681
132.0,0.001503
132.5,0.001259
133.0,0.002836
133.5,0.002611
134.0,0.004889
134.5,0.005078
135.0,0.004925
135.5,0.008155
136.0,0.006243
136.5,0.001535
137.0,0.001862
137.5,0.007030
138.0,0.008658
138.5,0.004119
139.0,0.003104
139.5,0.004172
140.0,0.004213
140.5,0.005551
141.0,0.000185
141.5,0.001284
142.0,0.005920
142.5,0.007148
143.0,0.006368
143.5,0.007133
144.0,0.007230
144.5,0.009398
145.0,0.011723
145.5,0.010506
146.0,0.008776
146.5,0.009922
147.0,0.009787
147.5,0.009197
148.0,0.007739
148.5,0.012502
149.0,0.011960
149.5,0.014853
150.0,0.014664
150.5,0.013581
151.0,0.012138
151.5,0.014114
152.0,0.017457
152.5,0.018865
153.0,0.021896
153.5,0.029058
154.0,0.037799
154.5,0.048530
155.0,0.052848
155.5,0.055661
156.0,0.070154
156.5,0.084374
157.0,0.077362
157.5,0.101298
158.0,0.129886
158.5,0.130405
159.0,0.118892
159.5,0.113174
160.0,0.127537
160.5,0.134704
161.0,0.145274
161.5,0.156276
162.0,0.154464
162.5,0.163653
163.0,0.159630
163.5,0.181385
164.0,0.211569
164.5,0.229657
165.0,0.207432
165.5,0.170190
166.0,0.214272
166.5,0.256604
167.0,0.201546
167.5,0.224185
168.0,0.264055
168.5,0.272627
169.0,0.274305
169.5,0.271454
170.0,0.300772
170.5,0.346971
171.0,0.386861
171.5,0.415251
172.0,0.414083
172.5,0.422559
173.0,0.466747
173.5,0.467921
174.0,0.463205
174.5,0.484484
175.0,0.538499
175.5,0.575736
176.0,0.526849
176.5,0.491737
177.0,0.535064
177.5,0.599999
178.0,0.626271
178.5,0.573795
179.0,0.575837
179.5,0.680539
180.0,0.715476
180.5,0.669150
181.0,0.653244
181.5,0.674579
182.0,0.688930
182.5,0.690887
183.0,0.671984
183.5,0.624731
184.0,0.532140
184.5,0.504905
185.0,0.509707
185.5,0.533169
186.0,0.566599
186.5,0.594493
187.0,0.633111
187.5,0.642245
188.0,0.676764
188.5,0.689008
189.0,0.663292
189.5,0.617595
190.0,0.575150
190.5,0.607594
191.0,0.627012
191.5,0.671350
192.0,0.681233
192.5,0.601963
193.0,0.533840
193.5,0.566485
194.0,0.670541
194.5,0.707369
195.0,0.708627
195.5,0.692887
196.0,0.667588
196.5,0.667686
197.0,0.651047
197.5,0.682029
198.0,0.679248
198.5,0.686897
199.0,0.659822
199.5,0.619402
200.0,0.623085
200.5,0.644395
201.0,0.610335
201.5,0.608527
202.0,0.607278
202.5,0.614305
203.0,0.617175
203.5,0.626261
204.0,0.639940
204.5,0.641850
205.0,0.696646
205.5,0.715428
206.0,0.650878
206.5,0.647524
207.0,0.668823
207.5,0.681769
208.0,0.716492
208.5,0.741952
209.0,0.749978
209.5,0.730749
210.0,0.710472
210.5,0.692581
211.0,0.671304
211.5,0.659397
212.0,0.642535
212.5,0.686194
213.0,0.690718
213.5,0.585100
214.0,0.514737
214.5,0.540255
215.0,0.612948
215.5,0.620163
216.0,0.629078
216.5,0.604543
217.0,0.567451
217.5,0.536790
218.0,0.535045
218.5,0.580701
219.0,0.615626
219.5,0.630337
220.0,0.655744
220.5,0.658930
221.0,0.620033
221.5,0.553369
222.0,0.525046
222.5,0.522951
223.0,0.543051
223.5,0.546915
224.0,0.598702
224.5,0.585284
225.0,0.523130
225.5,0.502785
226.0,0.508325
226.5,0.496007
227.0,0.505610
227.5,0.510665
228.0,0.550551
228.5,0.555443
229.0,0.585447
229.5,0.587165
230.0,0.550786
230.5,0.495129
231.0,0.492722
231.5,0.520173
232.0,0.504818
232.5,0.499338
233.0,0.491241
233.5,0.468923
234.0,0.447094
234.5,0.414265
235.0,0.395155
235.5,0.423409
236.0,0.475135
236.5,0.429197
237.0,0.415906
237.5,0.455860
238.0,0.453002
238.5,0.414516
239.0,0.364036
239.5,0.388762
240.0,0.404585
240.5,0.397815
241.0,0.368462
241.5,0.351230
242.0,0.400677
242.5,0.469792
243.0,0.498451
243.5,0.486590
244.0,0.470138
244.5,0.485282
245.0,0.508675
245.5,0.488443
246.0,0.492037
246.5,0.504223
247.0,0.457793
247.5,0.439186
248.0,0.448356
248.5,0.452255
249.0,0.464744
249.5,0.441476
250.0,0.494864
250.5,0.553231
251.0,0.533038
251.5,0.500283
252.0,0.461763
252.5,0.416692
253.0,0.394034
253.5,0.396057
254.0,0.399360
254.5,0.396874
255.0,0.399533
255.5,0.418809
256.0,0.466380
256.5,0.472084
257.0,0.498573
257.5,0.553502
258.0,0.491729
258.5,0.478920
259.0,0.513981
259.5,0.534507
260.0,0.527310
260.5,0.484805
261.0,0.462165
261.5,0.438501
262.0,0.485421
262.5,0.532120
263.0,0.513855
263.5,0.494526
264.0,0.593381
264.5,0.668202
265.0,0.709052
265.5,0.700396
266.0,0.689920
266.5,0.633534
267.0,0.585806
267.5,0.598197
268.0,0.631150
268.5,0.628831
269.0,0.616880
269.5,0.582406
270.0,0.590581
270.5,0.608570
271.0,0.599201
271.5,0.557710
272.0,0.552061
272.5,0.556486
273.0,0.597036
273.5,0.639139
274.0,0.613020
274.5,0.536343
275.0,0.488181
275.5,0.480162
276.0,0.495104
276.5,0.536825
277.0,0.550577
277.5,0.554734
278.0,0.579966
278.5,0.546170
279.0,0.551156
279.5,0.481573
280.0,0.328659
280.5,0.304693
281.0,0.413016
281.5,0.568873
282.0,0.665152
282.5,0.703872
283.0,0.678579
283.5,0.672877
284.0,0.649048
284.5,0.604551
285.0,0.601413
285.5,0.592134
286.0,0.588374
286.5,0.635453
287.0,0.628134
287.5,0.630405
288.0,0.639483
288.5,0.646964
289.0,0.640215
289.5,0.627298
290.0,0.629729
290.5,0.654855
291.0,0.706480
291.5,0.724652
292.0,0.732838
292.5,0.693467
293.0,0.664171
293.5,0.670408
294.0,0.676403
294.5,0.704504
295.0,0.693170
295.5,0.683085
296.0,0.726553
296.5,0.752268
297.0,0.733245
297.5,0.715152
298.0,0.733119
298.5,0.727787
299.0,0.728056
299.5,0.770202
300.0,0.759999
