wavelength (nm),flux (F_lambda)
115.0,0.026927
115.5,0.014894
116.0,0.001291
116.5,0.000000
117.0,0.000000
117.5,0.004872
118.0,0.003105
118.5,0.000000
119.0,0.000000
119.5,0.000000
120.0,0.006689
120.5,0.005307
121.0,0.007376
121.5,0.012660
122.0,0.011547
122.5,0.005638
123.0,0.000000
123.5,0.000000
124.0,0.005527
124.5,0.003537
125.0,0.004254
125.5,0.005771
126.0,0.005742
126.5,0.004758
127.0,0.006810
127.5,0.008340
128.0,0.004772
128.5,0.001335
129.0,0.003662
129.5,0.003939
130.0,0.000166
130.5,0.000000
131.0,0.004129
131.5,0.006163
132.0,0.004351
132.5,0.001881
133.0,0.002113
133.5,0.000143
134.0,0.000083
134.5,0.004532
135.0,0.008715
135.5,0.008295
136.0,0.008447
136.5,0.004735
137.0,0.003933
137.5,0.002449
138.0,0.003085
138.5,0.006974
139.0,0.009747
139.5,0.008677
140.0,0.007379
140.5,0.006438
141.0,0.008038
141.5,0.009131
142.0,0.008766
142.5,0.009600
143.0,0.007224
143.5,0.009601
144.0,0.008386
144.5,0.008751
145.0,0.012069
145.5,0.008447
146.0,0.011224
146.5,0.013882
147.0,0.011612
147.5,0.012124
148.0,0.015548
148.5,0.015132
149.0,0.013911
149.5,0.012812
150.0,0.014799
150.5,0.015351
151.0,0.016907
151.5,0.014791
152.0,0.015878
152.5,0.019053
153.0,0.017465
153.5,0.021131
154.0,0.033751
154.5,0.037006
155.0,0.044153
155.5,0.049214
156.0,0.047787
156.5,0.056429
157.0,0.058916
157.5,0.066291
158.0,0.082387
158.5,0.080147
159.0,0.072816
159.5,0.077131
160.0,0.087259
160.5,0.092258
161.0,0.095164
161.5,0.101837
162.0,0.104245
162.5,0.105813
163.0,0.107071
163.5,0.119136
164.0,0.134052
164.5,0.157710
165.0,0.148385
165.5,0.112961
166.0,0.128042
166.5,0.172452
167.0,0.152526
167.5,0.153388
168.0,0.173973
168.5,0.177313
169.0,0.186323
169.5,0.203343
170.0,0.230561
170.5,0.260884
171.0,0.297933
171.5,0.307122
172.0,0.304923
172.5,0.296568
173.0,0.337097
173.5,0.339425
174.0,0.352878
174.5,0.370538
175.0,0.399402
175.5,0.424855
176.0,0.396523
176.5,0.356174
177.0,0.384086
177.5,0.447700
178.0,0.485428
178.5,0.466346
179.0,0.461743
179.5,0.501690
180.0,0.522021
180.5,0.480139
181.0,0.456250
181.5,0.474246
182.0,0.482297
182.5,0.479051
183.0,0.455878
183.5,0.450155
184.0,0.419773
184.5,0.391915
185.0,0.393499
185.5,0.394394
186.0,0.405884
186.5,0.416204
187.0,0.449733
187.5,0.453874
188.0,0.455894
188.5,0.478971
189.0,0.476109
189.5,0.461799
190.0,0.431202
190.5,0.429608
191.0,0.434988
191.5,0.464157
192.0,0.457875
192.5,0.423003
193.0,0.407122
193.5,0.419439
194.0,0.480797
194.5,0.520779
195.0,0.525265
195.5,0.535838
196.0,0.548890
196.5,0.569468
197.0,0.525420
197.5,0.587849
198.0,0.625521
198.5,0.577591
199.0,0.533305
199.5,0.504121
200.0,0.518605
200.5,0.546367
201.0,0.507673
201.5,0.527286
202.0,0.516846
202.5,0.491823
203.0,0.491118
203.5,0.526743
204.0,0.509464
204.5,0.485977
205.0,0.533716
205.5,0.579573
206.0,0.524017
206.5,0.497433
207.0,0.550517
207.5,0.595112
208.0,0.615108
208.5,0.643033
209.0,0.629196
209.5,0.616659
210.0,0.595618
210.5,0.575772
211.0,0.542826
211.5,0.529692
212.0,0.550592
212.5,0.574088
213.0,0.563935
213.5,0.459592
214.0,0.409099
214.5,0.458167
215.0,0.495696
215.5,0.492842
216.0,0.519009
216.5,0.496139
217.0,0.465175
217.5,0.444376
218.0,0.416226
218.5,0.464041
219.0,0.540903
219.5,0.569667
220.0,0.574567
220.5,0.576120
221.0,0.505664
221.5,0.440779
222.0,0.447912
222.5,0.464184
223.0,0.459649
223.5,0.484536
224.0,0.505314
224.5,0.466675
225.0,0.398749
225.5,0.412028
226.0,0.407446
226.5,0.411925
227.0,0.422510
227.5,0.424892
228.0,0.456950
228.5,0.466706
229.0,0.477761
229.5,0.477890
230.0,0.435337
230.5,0.425690
231.0,0.467694
231.5,0.473351
232.0,0.430114
232.5,0.434842
233.0,0.438274
233.5,0.440091
234.0,0.394213
234.5,0.343783
235.0,0.330517
235.5,0.357795
236.0,0.396246
236.5,0.389236
237.0,0.353033
237.5,0.391552
238.0,0.403640
238.5,0.379645
239.0,0.339935
239.5,0.360444
240.0,0.373212
240.5,0.363744
241.0,0.337979
241.5,0.336845
242.0,0.367998
242.5,0.427711
243.0,0.439303
243.5,0.410639
244.0,0.404759
244.5,0.442727
245.0,0.452300
245.5,0.454042
246.0,0.462132
246.5,0.463235
247.0,0.410737
247.5,0.400925
248.0,0.407608
248.5,0.408247
249.0,0.415468
249.5,0.401344
250.0,0.444912
250.5,0.481580
251.0,0.468912
251.5,0.449383
252.0,0.421146
252.5,0.373397
253.0,0.349098
253.5,0.372080
254.0,0.378161
254.5,0.361032
255.0,0.370985
255.5,0.387493
256.0,0.428455
256.5,0.440494
257.0,0.471067
257.5,0.509579
258.0,0.440070
258.5,0.399041
259.0,0.449339
259.5,0.484119
260.0,0.461585
260.5,0.423060
261.0,0.420083
261.5,0.407568
262.0,0.444400
262.5,0.507734
263.0,0.478812
263.5,0.463440
264.0,0.536417
264.5,0.597640
265.0,0.621543
265.5,0.641691
266.0,0.614951
266.5,0.565771
267.0,0.519266
267.5,0.523375
268.0,0.545026
268.5,0.546609
269.0,0.536211
269.5,0.501585
270.0,0.486710
270.5,0.517034
271.0,0.520766
271.5,0.488059
272.0,0.499343
272.5,0.497080
273.0,0.511355
273.5,0.547747
274.0,0.545626
274.5,0.471810
275.0,0.425734
275.5,0.417340
276.0,0.442597
276.5,0.476645
277.0,0.496869
277.5,0.498354
278.0,0.521114
278.5,0.499258
279.0,0.469801
279.5,0.415689
280.0,0.284374
280.5,0.272235
281.0,0.371732
281.5,0.520833
282.0,0.598465
282.5,0.617763
283.0,0.607955
283.5,0.558005
284.0,0.552929
284.5,0.529197
285.0,0.517628
285.5,0.508995
286.0,0.511133
286.5,0.551312
287.0,0.553970
287.5,0.547330
288.0,0.547772
288.5,0.560822
289.0,0.552810
289.5,0.550078
290.0,0.564966
290.5,0.613033
291.0,0.636835
291.5,0.635145
292.0,0.648950
292.5,0.631545
293.0,0.595853
293.5,0.605588
294.0,0.608794
294.5,0.631094
295.0,0.615643
295.5,0.615693
296.0,0.641480
296.5,0.646836
297.0,0.630377
297.5,0.617214
298.0,0.633769
298.5,0.635939
299.0,0.633882
299.5,0.661927
300.0,0.665986
300.5,0.628555
301.0,0.662717
301.5,0.652476
302.0,0.629560
302.5,0.609806
303.0,0.632780
303.5,0.652400
304.0,0.670481
304.5,0.679068
305.0,0.645047
305.5,0.661310
306.0,0.633662
306.5,0.629935
307.0,0.652835
307.5,0.660254
308.0,0.671680
308.5,0.694069
309.0,0.707388
309.5,0.698699
310.0,0.697399
310.5,0.670998
311.0,0.669380
311.5,0.699649
312.0,0.689074
312.5,0.661436
313.0,0.678492
313.5,0.665375
314.0,0.711914
314.5,0.748805
315.0,0.716604
315.5,0.723660
316.0,0.695225
316.5,0.703711
317.0,0.712588
317.5,0.738787
318.0,0.690439
318.5,0.682644
319.0,0.684914
319.5,0.715624
320.0,0.741529
320.5,0.733496
321.0,0.713207
321.5,0.699241
322.0,0.690031
322.5,0.681574
323.0,0.680269
323.5,0.691143
324.0,0.703329
324.5,0.706812
325.0,0.710878
325.5,0.723867
326.0,0.731033
326.5,0.718725
327.0,0.700768
327.5,0.693682
328.0,0.697295
328.5,0.707442
329.0,0.720660
329.5,0.732777
330.0,0.736082
330.5,0.725735
331.0,0.711914
331.5,0.705782
332.0,0.707427
332.5,0.712772
333.0,0.712150
333.5,0.699282
334.0,0.687025
334.5,0.688201
335.0,0.696344
335.5,0.701997
336.0,0.703023
336.5,0.699923
337.0,0.696414
337.5,0.696529
338.0,0.702337
338.5,0.713651
339.0,0.723222
339.5,0.725030
340.0,0.725014
340.5,0.729784
341.0,0.736675
341.5,0.741198
342.0,0.740845
342.5,0.734718
343.0,0.726387
343.5,0.720120
344.0,0.718499
344.5,0.722173
345.0,0.725740
345.5,0.724246
346.0,0.720583
346.5,0.718008
347.0,0.713393
347.5,0.704209
348.0,0.696732
348.5,0.696205
349.0,0.694937
349.5,0.686325
350.0,0.681045
350.5,0.689610
351.0,0.722321
351.5,0.725879
352.0,0.719981
352.5,0.732954
353.0,0.734771
353.5,0.740764
354.0,0.754028
354.5,0.772348
355.0,0.778874
355.5,0.748577
356.0,0.730930
356.5,0.716302
357.0,0.696069
357.5,0.686363
358.0,0.679017
358.5,0.666409
359.0,0.690572
359.5,0.717900
360.0,0.733560
360.5,0.705990
361.0,0.651933
361.5,0.649586
362.0,0.671732
362.5,0.709584
363.0,0.707857
363.5,0.705486
364.0,0.740137
364.5,0.721884
365.0,0.721460
365.5,0.761485
366.0,0.775397
366.5,0.762708
367.0,0.761620
367.5,0.768809
368.0,0.756139
368.5,0.763754
369.0,0.771193
369.5,0.786959
370.0,0.780456
370.5,0.735987
371.0,0.726025
371.5,0.799455
372.0,0.826356
372.5,0.839171
373.0,0.855902
373.5,0.797442
374.0,0.940461
374.5,0.929020
375.0,0.795023
375.5,0.932349
376.0,1.002873
376.5,0.999726
377.0,0.883431
377.5,1.037283
378.0,1.338516
378.5,1.344110
379.0,1.201165
379.5,0.991778
380.0,1.010336
380.5,1.258236
381.0,1.440076
381.5,1.453215
382.0,1.421075
382.5,1.266590
383.0,1.028953
383.5,0.899832
384.0,1.151483
384.5,1.453245
385.0,1.622375
385.5,1.622736
386.0,1.620339
386.5,1.675064
387.0,1.652528
387.5,1.524603
388.0,1.351464
388.5,1.052864
389.0,0.995671
389.5,1.241767
390.0,1.428246
390.5,1.562729
391.0,1.699526
391.5,1.716030
392.0,1.709116
392.5,1.574916
393.0,1.087895
393.5,1.101866
394.0,1.588989
394.5,1.722471
395.0,1.671747
395.5,1.566125
396.0,1.350546
396.5,0.973462
397.0,0.835730
397.5,1.205731
398.0,1.502852
398.5,1.690267
399.0,1.784977
399.5,1.803827
400.0,1.819015
400.5,1.830466
401.0,1.900521
401.5,1.937446
402.0,1.972780
402.5,1.929080
403.0,1.837435
403.5,1.873720
404.0,1.918882
404.5,1.847225
405.0,1.867865
405.5,1.826398
406.0,1.817423
406.5,1.798072
407.0,1.769199
407.5,1.698112
408.0,1.648894
408.5,1.636988
409.0,1.511592
409.5,1.264271
410.0,0.983581
410.5,1.100092
411.0,1.423290
411.5,1.615386
412.0,1.660561
412.5,1.662242
413.0,1.690298
413.5,1.781995
414.0,1.847534
414.5,1.828413
415.0,1.816656
415.5,1.797954
416.0,1.827782
416.5,1.835273
417.0,1.742738
417.5,1.674380
418.0,1.727225
418.5,1.749256
419.0,1.825209
419.5,1.855551
420.0,1.816001
420.5,1.843158
421.0,1.851476
421.5,1.826845
422.0,1.797665
422.5,1.713316
423.0,1.774055
423.5,1.762846
424.0,1.773065
424.5,1.735525
425.0,1.713708
425.5,1.740083
426.0,1.741016
426.5,1.769399
427.0,1.692619
427.5,1.714993
428.0,1.784119
428.5,1.713624
429.0,1.681640
429.5,1.672753
430.0,1.548472
430.5,1.539751
431.0,1.552455
431.5,1.534695
432.0,1.523690
432.5,1.453427
433.0,1.352838
433.5,1.127778
434.0,0.915358
434.5,1.092304
435.0,1.287287
435.5,1.442967
436.0,1.575824
436.5,1.629600
437.0,1.603721
437.5,1.621845
438.0,1.650807
438.5,1.609412
439.0,1.645847
439.5,1.620169
440.0,1.601298
440.5,1.609018
441.0,1.594085
441.5,1.521419
442.0,1.540444
442.5,1.580383
443.0,1.557880
443.5,1.552475
444.0,1.584367
444.5,1.560842
445.0,1.575095
445.5,1.529163
446.0,1.538245
446.5,1.541175
447.0,1.537539
447.5,1.566096
448.0,1.504314
448.5,1.528746
449.0,1.543500
449.5,1.574758
450.0,1.600461
450.5,1.612056
451.0,1.624152
451.5,1.578449
452.0,1.546135
452.5,1.505232
453.0,1.470322
453.5,1.518155
454.0,1.561641
454.5,1.520668
455.0,1.449018
455.5,1.443265
456.0,1.478963
456.5,1.508949
457.0,1.523693
457.5,1.507488
458.0,1.458688
458.5,1.459718
459.0,1.493441
459.5,1.528263
460.0,1.532825
460.5,1.550279
461.0,1.560650
461.5,1.523890
462.0,1.520939
462.5,1.533553
463.0,1.489717
463.5,1.478747
464.0,1.500962
464.5,1.484650
465.0,1.497959
465.5,1.506351
466.0,1.503378
466.5,1.456970
467.0,1.466224
467.5,1.510799
468.0,1.531136
468.5,1.547056
469.0,1.538494
469.5,1.510371
470.0,1.487743
470.5,1.450728
471.0,1.428401
471.5,1.457218
472.0,1.474606
472.5,1.473422
473.0,1.457963
473.5,1.447521
474.0,1.463954
474.5,1.489448
475.0,1.461266
475.5,1.420156
476.0,1.393664
476.5,1.387562
477.0,1.396925
477.5,1.414469
478.0,1.400967
478.5,1.370965
479.0,1.407077
479.5,1.422688
480.0,1.387043
480.5,1.356312
481.0,1.381663
481.5,1.396114
482.0,1.346421
482.5,1.299391
483.0,1.296603
483.5,1.290373
484.0,1.264006
484.5,1.196261
485.0,1.120996
485.5,0.946877
486.0,0.754936
486.5,0.824232
487.0,0.979693
487.5,1.080973
488.0,1.173239
488.5,1.193270
489.0,1.200706
489.5,1.263385
490.0,1.270735
490.5,1.285878
491.0,1.300945
491.5,1.301291
492.0,1.244134
492.5,1.266241
493.0,1.318902
493.5,1.295405
494.0,1.292448
494.5,1.350601
495.0,1.357123
495.5,1.313239
496.0,1.310114
496.5,1.315611
497.0,1.302758
497.5,1.283417
498.0,1.233211
498.5,1.236161
499.0,1.299544
499.5,1.307726
500.0,1.284588
500.5,1.228781
501.0,1.201321
501.5,1.173895
502.0,1.191171
502.5,1.232698
503.0,1.232401
503.5,1.215435
504.0,1.194471
504.5,1.252211
505.0,1.254228
505.5,1.273602
506.0,1.271772
506.5,1.239956
507.0,1.240761
507.5,1.234308
508.0,1.229871
508.5,1.235172
509.0,1.257181
509.5,1.248958
510.0,1.225872
510.5,1.242835
511.0,1.232787
511.5,1.241426
512.0,1.204917
512.5,1.186234
513.0,1.195590
513.5,1.188260
514.0,1.205458
514.5,1.219113
515.0,1.207917
515.5,1.192529
516.0,1.168771
516.5,1.105045
517.0,1.096268
